index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
(52,),0.6980288277868445,0.4573487684553421,0.6977156318771358,0.9872578359443004,0.7340727774875765,0.18369160222547,0.1145886299111218,0.5008809979680041,0.9422412338610124,0.7379337594023542,0.0777724756946744,0.8446222265393276,0.1872802712446759,0.03901170180840425,0.3476680919851192,0.9351980263785296,0.5541030642786724,0.3273769524416648,0.8419671425623279,0.1065760905818326,0.3991080829084823,0.874468377999973,0.682041635052,0.3790111542081995,0.00502794322137626,0.5491605171226169,0.9696016112590466,0.9118506800910313,0.4180107028499602,0.9234099869529793,0.5479173398679787,0.3069485045133279,0.03085000731531238,0.2861970763328909,0.568004152598802,0.09931161792961002,0.3984231420276583,0.4456253653851678,0.4873126234057405,0.0607939946213093,0.384211230100407,0.4183647534450179,0.5999888710660378,0.9305233523532155,0.406566851852898,0.4353137395564111,0.6918477967808414,0.6474649780037763,0.177954833013396,0.4464978136651608,0.7505641634830296,54.24781317437907,0.3334748612288928,0.3438288278100873,0.7909233191185638,0.357579560216176,0.4585898405270734,0.4459085348650322,0.4121500951756205,0.2884525460467592,0.3886174648671561,0.3257067794426203,0.6985108228184328,0.6001681278318559,0.8232371267289049,0.155219918971726,0.1488062695291803,0.717811952625336,0.2767442656379449,0.441630281837735,0.849639089860502,0.7196466625735205,0.1430205415906513,0.6527875146865201,0.5874125186138647,0.8523626247028485,0.9087338022732718,0.9807947010221078,0.7690872020832337,0.6379520526017846,0.3133406520648925,0.8870671300561563,0.4775624630698945,0.4797910335122593,0.3365621517879688,0.7741119998068543,0.7454914690021511,0.7819939335931815,0.6463168128547607,0.3488328762263534,0.01897469240055248,0.1419463021531783,0.6622265732862844,0.5606208926377589,0.7378885087027552,0.0739315629533721,0.2094854489142263,0.005434904111060278,0.8656961320378755,0.01107880324093124
(53,),0.6959160982857376,0.4620796616025866,0.8367903451584302,0.2750732289780576,0.6096556271491996,0.6392315101663325,0.3612036850850804,0.46981410598679,0.6692322180103187,0.7837165946219198,0.4992834572546218,0.938305506339067,0.6623006126938983,0.4106364841369184,0.1180543764177478,0.1268821712463381,0.7023436739287751,0.7007412523038331,0.4243861744203665,0.42150497137907,0.991972067616086,0.9384159150429168,0.5523241781924876,0.9430970231574727,0.01684889534553523,0.08679390356197067,0.6249264927568541,0.06132871185558304,0.1671676794998423,0.7605245400788226,0.2253671203915766,0.3136546531040381,0.9350257496782731,0.6821679523584018,0.2723439417670784,0.7013883935930455,0.4718085140129115,0.3242707369289853,0.9795992758658914,0.02970349511591467,0.3234872875288706,0.1011549320956773,0.410770606694281,0.4510653518563656,0.2689929331219414,0.571089137980834,0.7577322978129208,0.8130217094096336,0.1817969635430263,0.5962917055018222,0.4432151385613346,0.8015407950013763,50.42055621618185,0.9844386343448552,0.1488506620442598,0.3846470020912947,0.9548768959129585,0.6405294624783388,0.5541209122801471,0.1870469325757422,0.5682999110489663,0.05671745652814161,0.5861582309380757,0.1373333789609622,0.6938879455442701,0.8324445988950143,0.2933123575685809,0.3588895250097167,0.2017205509909173,0.3960491664433131,0.8698701379326825,0.3850911580532692,0.858470063830378,0.05658311947355581,0.4343040681685112,0.4672798598254574,0.6187165154460111,0.8957977772075886,0.02909887041005121,0.3998585554971459,0.2903638630057884,0.8792774237433831,0.3381288206972144,0.7362846220708189,0.6305816447989452,0.9534389047913774,0.7196774235574434,0.641559707495617,0.3699149024630487,0.1054758261395545,0.3038955291426724,0.8591605112089848,0.8974034967369053,0.5542119073837848,0.9998104969979559,0.1109277571689357,0.3060025528629091,0.8888147102321602,0.1578205730342185,0.06737193895304776
(54,),0.5603886177257298,0.2871086088098792,0.6310708311804737,0.3980737917808583,0.4691909739619803,0.06610523421581556,0.5682385274463095,0.674416061414861,0.4976506177401824,0.02442042695229092,0.3540792999007782,0.8905006738673109,0.2285684959412564,0.3941752801419782,0.08029613104720393,0.2991635973444527,0.858038926820068,0.7406173173247036,0.08316291732597972,0.6470299510138837,0.4162928581979758,0.4562372049697846,0.3148446772390915,0.8973314048615393,0.5184029532315401,0.175724245222631,0.6283478313565319,0.9427423257379383,0.8795856471051472,0.06655102721487652,0.8856986331312312,0.3003539799578828,0.6595631698976879,0.3442435332675307,0.1905783141146191,0.1131806730138107,0.09358990034828826,0.6896670748094365,0.7946797751296272,0.0581252982058349,0.8084510733475261,0.2965055781193484,0.3709509351378215,0.2706222730778541,0.2645049883614913,0.5300438839563525,0.8515031817984512,0.7178194792726212,0.7822109543767604,0.3520401435132052,0.8381699363299062,0.06341845723457139,0.9441923230256889,50.13545518619812,0.3667979218665077,0.8049551225581711,0.04807515604256864,0.7635019933012064,0.3271509138756638,0.7750203944339918,0.4226573015896644,0.9886479450226852,0.065571732212994,0.6584920344759718,0.9137618778452005,0.03285218173649006,0.7256875772528273,0.7318372691743268,0.9073054792793125,0.5103187647003233,0.4248352924578815,0.1359657077286074,0.04379934079549323,0.8985167077610035,0.1014465004174411,0.2607733634951059,0.8770512775635334,0.3293079890919897,0.6213204462529024,0.6638137019444006,0.4183129354175997,0.550304509422188,0.03807568584524734,0.2194318172682995,0.7391237132045716,0.2506543298494301,0.2560865646555979,0.1722674260716605,0.5322698841727586,0.3105443857320959,0.3822038276278023,0.3402966068090201,0.5183968354602203,0.01978660743349469,0.8902563782750897,0.5350694118367645,0.6281204620727678,0.2974772787226575,0.8131713367001021,0.8487477782055479
(55,),0.3527184031137421,0.8581675105038512,0.6507067770314647,0.1687916303426058,0.07874948594480545,0.6097827045053295,0.8502864916851306,0.575509511478219,0.9130197859421121,0.7753869667274785,0.684024330974054,0.9758674597034132,0.3489840166406808,0.9326245626820556,0.04793834013282547,0.6771569358644433,0.3620787473192326,0.8541736389430685,0.5885022769071624,0.02562003176686344,0.9098661597357379,0.6978459154409361,0.991948617096867,0.9244982988843329,0.4682307148499452,0.500658539378318,0.3206291971566369,0.2297640932590672,0.4673631962918381,0.7435958908021612,0.03111817338244235,0.6737815585779753,0.3847596033178268,0.6674317014171548,0.07405074094155534,0.3046378803567534,0.3384749083154359,0.1430156810118292,0.9377807430682539,0.8767893017556901,0.2513607843951695,0.2823855158981938,0.837505640558553,0.971970488928968,0.9570503059876498,0.2914755000155762,0.858944576806265,0.5961131893598127,0.1096876958354062,0.6705917345964937,0.7797040844605725,0.7622979921260317,0.3006130814935684,0.7941356161157228,51.83233665803326,0.4811447827034683,0.5021201743005591,0.1936401742236402,0.3236995163927058,0.257434768938002,0.9366448790238864,0.6185368928101144,0.003416583408464111,0.2882807032694424,0.09523768385827289,0.2869950776406412,0.2035061823156638,0.3572052895920142,0.688289650082706,0.4252849501338239,0.04049072505739382,0.6318407078343308,0.9857804437957021,0.8506451343164988,0.3180000288484465,0.8741801640584301,0.529678008917344,0.8253736028855048,0.6973956281956499,0.6037322332400001,0.5508767090069616,0.6891796858351494,0.2000757412483578,0.3381152449547702,0.9066951846270515,0.09567538615976881,0.2940110657933543,0.3821477637655052,0.5049813729520346,0.6735116961774946,0.9034335028334342,0.1564947717809586,0.9197085513827173,0.3331573495890058,0.1496999393043926,0.3671986136735964,0.1516432111011034,0.3637641913357243,0.4794307445037744,0.8638152163381138
(56,),0.6088361702330177,0.9263896323590891,0.2941895244116198,0.2730646438799261,0.2996153275743858,0.5877136898170697,0.3086842647783413,0.4646649575527884,0.546829287896027,0.5824520040328258,0.9210717761344733,0.1544601732949234,0.1193186588404187,0.04625388598119525,0.01933545224642965,0.9254845611670905,0.5172854201709799,0.3202496760639256,0.2524101339872107,0.383142360545324,0.9999542366868144,0.8070926545355014,0.8602927489756976,0.1880198574565139,0.8347820706124067,0.74037954698678,0.387568648234584,0.09957358070928092,0.4359018969708878,0.9054190763414263,0.1050191539052545,0.2861416790754225,0.114205064406981,0.68590329515032,0.06098958730577339,0.3311659237417476,0.9834365987775523,0.1991836435980571,0.689842106712455,0.524272039187469,0.1351713962361561,0.7504773741290992,0.408098169784383,0.7218095647582212,0.9448636201056646,0.7855874568086935,0.6622054912446604,0.3784251903160124,0.7692284686497343,0.2969470894935468,0.4361057658835195,0.3574981916194945,0.0466570996676789,0.7322862710507183,0.944806739482903,47.56042747959782,0.6873958154707915,0.9934895583902058,0.1370939559859149,0.4771136642490791,0.09597999671770527,0.3611095828489011,0.3608489268818662,0.3956601776064523,0.1815316604732216,0.7431772101299862,0.7926972355493925,0.6919705020396236,0.2415433985638006,0.6150967756066753,0.3427672778659244,0.9950740701291473,0.8272067665914411,0.8128478633367123,0.5761836164485289,0.03028999975867611,0.370482394424668,0.3280058864815948,0.006607220680504402,0.6614360014115171,0.3683896409717716,0.8534744473769688,0.6037054593937943,0.07938356738792088,0.8369988460740599,0.1180263902377634,0.01065172562409004,0.3391721219944447,0.2661777193901704,0.784253654554606,0.1156217777293435,0.6762270787372237,0.5870100697967076,0.164124784368557,0.2494066579130219,0.6916185479914759,0.3925133365298324,0.9743736458491091,0.5261039446406467,0.02682160582551666
(57,),0.2573121452025017,0.3452641772468658,0.7037953502177438,0.1211112436419899,0.7787066958123616,0.07826956098422973,0.46853359156539,0.1035434013240928,0.6830126955917466,0.7194501767609336,0.1287926694088584,0.1103144657006995,0.9142153688623759,0.376152734510136,0.3331609888221461,0.07518980867435777,0.6645804047897875,0.5186242633974971,0.2422270936452635,0.8341044457566082,0.8831744177672813,0.1020570233440237,0.8364081728905862,0.6821849669164979,0.2795631323677324,0.829191741492998,0.7821068247652085,0.8975121109043378,0.8334967907538411,0.698024357813853,0.1819253315788997,0.7061847043352287,0.7688510581745905,0.9190246712466034,0.2537540480764814,0.1730643997191851,0.06393673485280982,0.5340362582084962,0.1256167570115967,0.9418240810062344,0.3326802366614858,0.854601454504401,0.4632277692874403,0.004902967371827609,0.1871235368473002,0.001854823133687429,0.3900764365845508,0.1558180442349072,0.1032575896082472,0.6363242549632105,0.8935054941492682,0.7659014591257809,0.02115655299047918,0.4578354841892303,0.2139178928303886,0.04527228159175574,50.54346137679794,0.4332723590924332,0.04645486639570169,0.6998971901249815,0.8711213327376357,0.2475281444896811,0.9059064480339358,0.4645693535854744,0.9628104930928436,0.3367639846107871,0.9686026672491519,0.442714469330049,0.4559133044575907,0.06905598205758266,0.9901288043399916,0.4999930384863149,0.5264848040112317,0.8763232779752823,0.1378449008028237,0.9184625620269627,0.05689307687283651,0.9292998278105404,0.3208791998604499,0.4143242349893845,0.5066214854605444,0.9381021231523193,0.7644101019653096,0.09462933656199839,0.5073630425693436,0.7863938332553845,0.4531456672523984,0.04015562966795684,0.5841744963904066,0.8118699717176895,0.5042805422652155,0.4704735839876009,0.9227891580995891,0.4374295452397542,0.668273592094233,0.06154711868975953,0.3445088288869302,0.8851926896485277,0.1152802360692914,0.07802730931880973
(58,),0.9882709512807715,0.1860634479421502,0.4319845082402258,0.0595622717527983,0.3633428532329614,0.6818425855798945,0.1591843331831171,0.2810244224823798,0.6467647108451502,0.757710035324274,0.3405721742365851,0.156517435768886,0.08944336909337869,0.2826905293987921,0.05175430775385385,0.3131823227459158,0.9477425788643391,0.6808931154039761,0.3174855995712796,0.4885277388691691,0.1365733285924944,0.2522154323769986,0.368884016440612,0.3839181334668429,0.09539767850943362,0.6376927415839981,0.4919304643892629,0.7190806645897008,0.07735760066526925,0.5310940612082578,0.1654832371876792,0.8964688774662501,0.587374501324365,0.634428274320385,0.1799195063809795,0.4572121692176134,0.7607454559835647,0.7860657907117177,0.1229342881933813,0.2681136888543927,0.824282193707984,0.2694240419353808,0.6275198747504633,0.5406241656597116,0.03330519183088078,0.848038087703963,0.7949370499050618,0.06433544305416494,0.3183354596748445,0.8379451388941366,0.3996693116662249,0.1490847173145853,0.05026498009157364,0.809472404985935,0.5113684944300166,0.6037331058872708,0.169545201819825,51.42593646517641,0.6829092433520945,0.5737916536733725,0.2636855126214904,0.554610608492937,0.2422752997014618,0.3384686961428533,0.1337731908275978,0.1724197667183243,0.1724579628502346,0.6633042153715942,0.5578273379705796,0.0164121958424862,0.676511699662546,0.6073611884977065,0.738824474459882,0.9336871478848905,0.5506216614174826,0.08989902152584008,0.5838559853561438,0.2998507824412879,0.6313633216247573,0.9488017013404278,0.1927505547100389,0.199666525952369,0.204708597234045,0.5250710003320679,0.1509431375507565,0.2906109535728747,0.7920082397102286,0.5989192932063492,0.1809463032663201,0.5820199855417946,0.7198391551352676,0.1047337463128255,0.2227210444790839,0.1208008404271255,0.1966489479480533,0.9063097808863049,0.5176423132837938,0.2983145227281149,0.07335006054678382,0.1854952001237943
(59,),0.6818723292534303,0.1883746637608905,0.3522925877347219,0.7512233050522024,0.3307084741177,0.6430865511486307,0.7668027582537794,0.4454187534625702,0.7936822723114493,0.2492405819704554,0.4501563925437136,0.1736058678484684,0.0967173678317008,0.5041690844114004,0.6273609806198583,0.9316791639701466,0.5027450016270683,0.3964272846156008,0.7378052950431288,0.911283523586109,0.65600791252118,0.130958085498398,0.4490911777567654,0.1121462349638788,0.6476946182364373,0.3615080224612994,0.07856333240823708,0.6852177541275566,0.4471376644276001,0.1735481468456504,0.1736814274518531,0.6264544310517244,0.9762035007338551,0.1316428055255171,0.2813033351943065,0.205340802456988,0.6465728283735497,0.5583255623014092,0.2879377082491074,0.550913921307156,0.9986812394037728,0.775812419882825,0.4807782404988155,0.2041092674747543,0.5439745838430391,0.8087376149348013,0.7965264249089955,0.9592240605483161,0.8334906861235983,0.4240981246458559,0.68371111495407,0.528676337508446,0.3864703975309008,0.3413311917818886,0.5138444564252047,0.8601428447410343,0.8462057127538811,0.4042426257433213,50.31388962817732,0.7883676517019821,0.3648845106528213,0.07978803522687779,0.4247254337837012,0.006414994436469596,0.7182737639161332,0.2406178198598485,0.7313718860001708,0.1394303585637527,0.5938343718916146,0.5704609640158942,0.2892545830409927,0.5489421846958544,0.8661900871225039,0.7215349756050262,0.02874071111311517,0.9859940350062484,0.3634636742800292,0.5910910624616872,0.5825492867813723,0.02572802226116112,0.8310950400404213,0.2301395662985976,0.05149633563591494,0.8924471344062884,0.9940741006648377,0.304521266884789,0.7983314610533936,0.03774024133884864,0.5816907719038586,0.6636176194337375,0.6243222701626372,0.425483287511643,0.8410152591933173,0.6362398429611876,0.2397197513693067,0.1580216405102837,0.9688160160353086,0.3711012440374816,0.5000863985289467,0.3873131130302345
(60,),0.4743461131257499,0.3398291146488269,0.3652803326768875,0.3062366862645829,0.437900063247184,0.1035894323549168,0.7841989419396915,0.6625955270187239,0.590988301229081,0.9594860079711766,0.3795102763295683,0.7313711705521484,0.3838936620292511,0.3595865268085681,0.3727885427408753,0.9905143959016108,0.588018635383053,0.004695986962102261,0.909787354208717,0.7446279857854721,0.4749078189715953,0.4785457509864354,0.3978782319462499,0.4216442509383148,0.9480413432763123,0.3487168046348144,0.6395884206461581,0.8320228851759776,0.173675257254222,0.4396952438287366,0.2607254989664125,0.9179787536287048,0.1636928538594614,0.7525263432032945,0.2258427156401036,0.6279038429072032,0.6961504191924206,0.5822987548960156,0.04064782687470901,0.8577522427030148,0.7446078742212469,0.7423588105320792,0.05059728460881255,0.2341989439512658,0.959706089999659,0.9565493071529804,0.2140036832161596,0.4034051776693368,0.5387780936217782,0.08722957882622838,0.5543020370275582,0.883738626824253,0.7216388773415573,0.3666769555725876,0.1265166762139503,0.4895120805455116,0.6934843862227195,0.05009156348849836,0.1513688023185628,47.95116354775883,0.8874885247167327,0.1184886257908982,0.4077743616959824,0.5320087451310163,0.3520561227535438,0.6986169605079986,0.3347967994864646,0.00851049463083939,0.2423920665752548,0.1699551894845383,0.1291085510334271,0.1086767174058723,0.08360753968177467,0.9294874498803104,0.3958409723947591,0.02420796420949668,0.5139973709780153,0.03770320611419995,0.344056499270108,0.8202225397642048,0.5309527519589098,0.1336932555179653,0.7270439007603376,0.822957749009694,0.5044401683275129,0.8997115024799028,0.4755604656970635,0.194886181280112,0.2290063478920772,0.1316032471252468,0.006212721963922681,0.2322652416474422,0.6428958004282607,0.1683710416054501,0.6917722730633118,0.537491501652889,0.1151362212531828,0.2966430814875513,0.4392362860777693,0.01131304481007551
(61,),0.8802598261121068,0.6626589751162077,0.4448197158869412,0.7185712359993033,0.5982825650904133,0.8255306141949257,0.4181096598221423,0.5833939275656919,0.1933845923046683,0.7394544163053194,0.3672606876177016,0.9721485040886712,0.03625044880232847,0.8361462032974939,0.318933270652322,0.4770053600408558,0.5365194012014649,0.2114818907233628,0.8003016824036132,0.2446124244016173,0.9462833084366284,0.6268286017931369,0.2722702162071134,0.9500635383160773,0.651938967547035,0.0272120409128218,0.2324447337526707,0.5061715517378897,0.9912007754136393,0.8818895599192443,0.5492201641092037,0.2868202113770216,0.7926783952627904,0.4669898168615894,0.1511488734306644,0.4636922291847174,0.7511165060664714,0.8887910267297436,0.7285007261729335,0.1626041343521872,0.3257942426346545,0.1528402550632192,0.007215217508750291,0.1641162703819897,0.784857398546221,0.6041343538604746,0.00990457684861494,0.5472500234569503,0.406827198671515,0.1733405280115995,0.9648623498042771,0.8649938699901778,0.3797540983585845,0.05017809333699815,0.2469715708381031,0.2742865285663678,0.4938695068116611,0.05389951763539919,0.435847229162976,0.2676681937191996,49.88511713607761,0.4101980445707776,0.8275223982453369,0.6683348762290431,0.563278752759575,0.1885390894361806,0.8286927942799801,0.9839064205693216,0.2449420040397692,0.2066148117757109,0.8439605310274941,0.8263150343143096,0.4771087130323491,0.973099043459889,0.3695854484364453,0.02486393518879311,0.7637381137283198,0.8108583639776775,0.3361734230515461,0.6833702655195366,0.7759474019287607,0.4771103916369632,0.2726404846295401,0.08084176586575499,0.228329617803154,0.5712884902143852,0.3933035308898524,0.2630516212735374,0.3992848667796873,0.624709932019813,0.7600966657864904,0.9071903040341287,0.08157110969248996,0.4601417121955125,0.4823654804847038,0.767170070507881,0.2628958561142727,0.1819462214524009,0.5992059750545133,0.8533217716532433
(62,),0.37187684224077,0.1611852242938311,0.895662784876899,0.6575333069485739,0.2560222575195598,0.2137099498831679,0.2352148039909156,0.8080439416972406,0.3580321177223023,0.1255085022574123,0.5930795369770417,0.5672190508173052,0.6890806543502915,0.3616299890615182,0.6633204545914141,0.7244777580672185,0.09625451626809335,0.412431134613039,0.9533908875254052,0.6996383522924778,0.5471604972100407,0.667239162122952,0.8162566354694988,0.32767708001982,0.8468333729951544,0.6234904512920473,0.61920123040278,0.2451258036406973,0.856771069635246,0.8388339511373222,0.4287259771639226,0.6380715141862741,0.9263927622260224,0.4012119978427859,0.301985792545969,0.6928684582501045,0.5303530494014816,0.1622363191498534,0.3805960648665427,0.6066200558442921,0.3662758362193142,0.8453352157383855,0.8060619221915524,0.679122313440736,0.488879635014717,0.3925699931760095,0.8320175762109555,0.8559049763125061,0.4809844388205213,0.8047000646233422,0.6774972810268809,0.8861584312640935,0.4580719793109964,0.106669758487213,0.4733442472977835,0.4620062520864573,0.5836827318329557,0.8377087312525673,0.9864323209156516,0.7208508295475929,0.2599687960403342,55.44481233895377,0.6608494233283823,0.06591882468206539,0.2764064233149148,0.8658471168957524,0.4125753037353394,0.9007075604844356,0.70236941568217,0.4043045028175339,0.04624235175305413,0.5939804436312589,0.8350673588644438,0.7415228693195625,0.5335549013211341,0.7638184988282312,0.6837432960162665,0.7511686082605701,0.893402526176649,0.9006512044166113,0.9450784733368097,0.1458689841540322,0.2724491153531916,0.8933226321047497,0.05709415416191739,0.5074471010675456,0.9588962223684669,0.9347085395733665,0.19159209847907,0.5886906362317648,0.3167351656711635,0.5742575745458602,0.8210058320830402,0.2377728842502838,0.3902727805016495,0.05219380104454603,0.5705167330290815,0.6417976688797622,0.8841646602414974,0.113610010139778
(63,),0.2339043163677182,0.5042447206065898,0.3712547777413521,0.3239283010844561,0.9531870072945848,0.8615434803644911,0.3487596606698417,0.2262513875402891,0.7826550296036845,0.6245437458589518,0.6293162477277189,0.5738906857021131,0.7253793088476468,0.5586630044097416,0.3458920166786077,0.1256278154785278,0.08415690740942887,0.7278632741480688,0.7887532547497005,0.9378197211673738,0.8846935378209613,0.9842045594825282,0.9125480972509018,0.1341167378081768,0.2712549187606693,0.9114243840825776,0.2417508830218718,0.3290340544885665,0.3075648225588868,0.5646154000810159,0.5973174846748054,0.5127306747857816,0.04902300778486267,0.2033411061930289,0.9636257469149477,0.5932343374666379,0.2847830649983882,0.7691246069677572,0.7760681978437691,0.03295344944357387,0.4462573367325646,0.9834373455230327,0.7327960658347104,0.2271695093460368,0.3305457445464745,0.5715229286840751,0.6968693226771138,0.4735150167042844,0.8435894948745832,0.4447263155648131,0.2507863981689455,0.3364740549608559,0.02770374499111519,0.2630528638615741,0.562076772270748,0.7114409164897426,0.7900909385621054,0.4346166084648321,0.8419930869640879,0.8594479361243644,0.2188598695473022,0.5883494465869139,52.41720127481572,0.6846851740543672,0.4580668291252756,0.4618650983669724,0.5777024547417527,0.902915791947475,0.1678579586401689,0.7155379782945992,0.3021868261428354,0.7155314633290097,0.02229219014616034,0.8758740634560964,0.3487319522414919,0.7660452715606969,0.3669335322348098,0.7207003632246662,0.3156106476582375,0.2772445301901422,0.6345194888669812,0.7148276872390077,0.5453065562355198,0.1388227196350794,0.3391757607598792,0.1257288216857883,0.5876234335927818,0.9241957405674388,0.7755684845563426,0.8186117978844024,0.3077759269029205,0.6788878437955504,0.2419279218382244,0.5822066040011558,0.2829323071152,0.7347431197229473,0.9146659021440741,0.876543365453572,0.02695037143384181,0.5099089917838878
(64,),0.392796685420811,0.1605490262298921,0.6302578791249979,0.01026311648677733,0.3823245840674218,0.8780449494437571,0.4853576628528414,0.509222837312534,0.384734587231143,0.5015327837914649,0.1942016820326261,0.7987374446732192,0.8807034419184537,0.4237635478848014,0.2004542200576973,0.7851088643256289,0.0007396292093513134,0.7052196809071224,0.02979678515355948,0.01315825274678087,0.7162644001391533,0.5269314381826058,0.1444527132000018,0.9962575851786029,0.6646904441977528,0.9984004445645794,0.3391303857378423,0.1639816051034501,0.1556662875833018,0.8079400736845816,0.4658089279385791,0.8862293287431547,0.5815476960783456,0.195602035714535,0.04810345732876275,0.6772838813893594,0.2173873875429096,0.4295624117787726,0.7056755283042463,0.7158100735903252,0.3136012953445163,0.03104951815880365,0.4817112312633741,0.5388390515053348,0.2035764854462287,0.5178031364782252,0.2956149861493615,0.405660701155648,0.2157021772350983,0.09823787341197751,0.6268714116998464,0.6914922345724193,0.07587239080885817,0.4130988336881256,0.1581985773231421,0.2300840228730291,0.4490816958770303,0.8289486771541955,0.3774466985552692,0.530935261628743,0.4517885256114658,0.2913198514181253,0.9508861920221789,49.99716664389278,0.8731578158871621,0.3085509686122582,0.2125614825934018,0.9018137582577644,0.4600398194829626,0.3438783708632089,0.4444209002149097,0.7314204774653611,0.6257033623105704,0.7950497497859035,0.2598337596629358,0.8721870119328753,0.9152615812166405,0.1523463672087151,0.4174324733693162,0.395406410753101,0.9967524524539991,0.5664059308772886,0.506295538563589,0.872909600415014,0.5619066348181214,0.9451579090772723,0.3023877920271936,0.3800833835173351,0.3172765398166883,0.3749054374985517,0.3701064573398272,0.2602880088678515,0.3684957944217204,0.5560559242164551,0.2569234838079513,0.8437439339141851,0.880138742636719,0.32102587669385,0.4626809379224201,0.2555580142024048
(65,),0.2925909686936917,0.3997862817961769,0.2232781158181424,0.0493455379573727,0.9641472836156082,0.140027244901063,0.8112223148237977,0.9168224453269956,0.6092738068975654,0.4786335133610207,0.3539451413333877,0.2978410793861831,0.2760731705669499,0.3968961741411784,0.06394109876444111,0.2715084729787178,0.3042025568222648,0.6513656693708578,0.1307125408327192,0.9209828558735367,0.2225783588673826,0.4673057461327496,0.9023677238008423,0.3646511254866678,0.4695408749590165,0.6832998344448973,0.01820808976643279,0.5067507796136442,0.3810687045038699,0.3970660968460838,0.2577628698831305,0.2025611539129731,0.5956134144137109,0.02201736358890215,0.5463227829474909,0.675913397955424,0.8042044678121206,0.6113099541084446,0.3483630248325291,0.3576608474580753,0.4575880487352122,0.298628399536964,0.6486767541704004,0.3843323894877365,0.2057260797500369,0.2952262764823458,0.9244537660740969,0.4125542419557803,0.09454119090213962,0.153343898973586,0.7170704063633049,0.4320869833829525,0.01164673821494695,0.2803662301438314,0.2014369960835282,0.1748690196945696,0.7404995648390496,0.3493202268228134,0.742088211686453,0.7513433141921616,0.4222176864128234,0.485670837154409,0.6295886803089357,0.09573364655085548,49.74961468591643,0.6974944045656141,0.8918901779626215,0.5984750571299541,0.8793896723411451,0.7582695733988838,0.9340596572041936,0.329412665761063,0.3145065483313453,0.4749667199104032,0.3808046257015161,0.331501393744327,0.1387768239521288,0.3373265000375153,0.7281457645532882,0.3695242755388768,0.8686607580677812,0.7496605478253114,0.08255020478705381,0.8933052765660326,0.3051422407627452,0.7546790370320328,0.8507027654473587,0.6940707732744695,0.3707568068988426,0.9055330677274278,0.0620024689548414,0.7377635073773914,0.3605066005249404,0.2049988657354054,0.3076003267068416,0.3927894463217487,0.0737243135043608,0.4036441054691233,0.411826587248694,0.918672500849701
(66,),0.3104028816137986,0.5429454283612114,0.9842475974502202,0.6669866281221956,0.964295804232314,0.6299271034254402,0.75426082921432,0.1212203756715812,0.2439214530821694,0.7982061211603585,0.7745404445209382,0.7262674565975931,0.4187746957092112,0.8262196865718431,0.4599353429876328,0.6592217042177408,0.12735151802442,0.3756189375486606,0.219033784755148,0.1585402920611763,0.8670816716836177,0.4133818454775378,0.9087665425728326,0.1417474716862369,0.9880647516738932,0.2269925035605311,0.7159715395985741,0.2649360090645294,0.529999127214086,0.4732230975904193,0.1588050713347175,0.6071448490091002,0.9484208728976695,0.3161482699313173,0.1408263136396063,0.2727748600639153,0.8242370709360514,0.09419060686987375,0.4027480697225613,0.2263631798239739,0.331982817227256,0.1111998801086249,0.8473704303473829,0.3562346511765274,0.6966518865078326,0.7945402771618438,0.7831411228461301,0.2047650841411814,0.8228515688939699,0.2092297991432341,0.6603356046744127,0.31396863262794,0.5402685035795372,0.1363153296667226,0.02514157629993696,0.03128494769681196,0.7174857546478638,0.708361920182379,0.8874724210263386,0.8539611483958501,0.7269417669654883,0.7362262052605727,0.4190789571909157,0.7313953123355662,0.2822428825651944,49.43603255567992,0.4414235422078225,0.3596767310537131,0.2257414584538576,0.3989576030679272,0.4401780344061955,0.2169966940092471,0.6453055813622267,0.6569660777298528,0.6494493051279423,0.8853936497315973,0.5948807170360247,0.832917435279397,0.767485262946349,0.2589299205226035,0.5010638126610516,0.3990723334497209,0.2781161434369475,0.1818435373356653,0.1203434279050092,0.04741644600854085,0.9190935909009413,0.8329576649066046,0.04225070049776784,0.7458037213258163,0.4081528177992657,0.4198944894439766,0.5658386656702209,0.3647767592257708,0.5508719261252041,0.5391455153292712,0.3649921572466968,0.8908450298096795,0.3532861652340818,0.3137753480843988
