index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
(23,),-0.4404164942045536,-1.999716305246406,0.977872249462914,3.398979609368609,-2.307599791981001,-0.2613250078852478,1.689090057444217,1.01817460420827,0.350440419133168,1.085228087631003,-2.060363950031626,2.516932309644858,-3.010669760246731,0.6259476882496688,0.7217426717724038,2.8803332784064,3.11444419990471,3.291711606484551,3.534682852823099,1.389974059487754,-3.94672958555593,3.575573737910907,2.959840453067906,3.301013725562365,-0.02724013330910102,-3.46995162046372,1.868776330391107,1.074900001517424,-1.71559859585651,-0.2895493070113884,0.2540429495645284,0.3023341585248609,0.07781604029004541,-2.282848658678632,-0.45249651910351,3.565289144037894,-3.492097315209675,3.221710788275155,1.434989253928062,-3.692621318967479,-0.9269197051905671,-1.000239351130811,-1.491059716472015,3.408390259532972,3.563658396139206,-0.8795651417802604,-0.3907094052940252,0.9915405409063673,-0.4854904656700527,0.6975609009209602,-3.453124620028092,3.037878373446996,2.831760216329409,0.360827756039809,1.666593464114401,1.98861731905426,0.4154580698473609,0.4147655564570307,2.724253326912974,-3.072280757073117,-2.614329411551754,-2.720804068247724,-0.7648619210460104,-3.165348738807714,1.476913879993633,2.831155260229119,-1.320992311822483,2.54807074121165,1.038401035268949,1.604323297190572
(24,),-0.9628080922433333,-2.708483977813294,-1.319720588062936,-0.1815915191248108,-1.061505802073139,-1.327067669760472,-1.441515944204,-2.05497616974595,-2.432230755849069,-3.132056662152231,2.546764916750863,3.679157137397743,-0.05733010048038034,0.9285313254822194,-3.574738573338185,-1.01521031137752,-0.3207991297996506,-3.945362770751615,-2.231514017574217,0.7513066965344484,3.150901497543018,-1.481159581098023,3.492760024096051,-1.65446632461443,3.651426678773096,-3.543190912172515,3.056926267595501,0.02107440483102785,1.947374674301677,-3.261982341259391,-2.185191276718319,-0.951889751712335,-0.1204174122396551,-0.3808209736903927,2.073627881587538,1.42750454444423,2.976055678143852,0.8274448864179194,3.46903378140171,-1.791430827223695,2.972718749643258,-3.257089943522657,1.324473973326968,-3.212439579629697,2.847556209805068,-0.624026793086748,3.549582781586842,-3.475055565119542,3.224354987925762,-3.054217959131239,2.369967741779281,3.513616630856498,3.747801985804738,2.207048024891631,-1.68452421423403,-3.057852577203968,-2.961110160235004,-3.080777136745031,1.295052329188589,3.080107811832562,3.108168668728153,-1.001582345207793,-2.39172687465144,3.013427555888092,0.6888773209393095,-3.245979883735721,-2.769504549303897,-2.384242053688095,1.043189894189,-1.586364721548641
(25,),1.484023654755134,-0.417257577356013,3.774304212971669,-1.04880599016888,-2.501229960746897,0.07725410224065943,-2.698126492993301,-1.1371473108815,-0.4512173653971874,-2.685289727389642,1.031276975486113,-0.5002781453039691,-1.048492929437778,2.801987495659571,-1.038243259639948,-1.557601091092685,-1.238339047568326,2.413172437343408,0.6946987336885027,3.51332122808,3.924671729649867,-2.904058864299663,-0.809695479582242,-2.584879327511834,0.01484618124949311,3.905740260422585,-0.04775634506568949,2.076234239756914,-1.882380594804606,3.416303682534599,-0.2717799613555179,-0.4718797300861484,-2.459670685107559,-1.036649146283077,1.128816745633806,-3.316158896302552,-3.865513016901216,-1.616688724189268,0.5868749009929646,-2.92599556951459,3.789797148838277,0.6726402676341232,1.956223423554026,-1.127963533394054,-1.311577119343756,-0.00372251181376404,-0.7430207076468682,0.8260309510062287,0.1799882148111065,-3.930959461409841,2.097768622530301,1.842046523946919,-3.742429858734994,2.280795067768437,-3.782979303986795,-2.112858409853962,2.993527306647022,2.112395568523529,2.365822220521358,2.788642708852477,-1.973114280720016,-0.705831944801043,3.576730854888588,-1.15682474582411,-1.974661185703859,-0.01554359188535548,-3.966313696355352,-1.741953799132599,0.8840477064594481,-3.601430812701711
(26,),-3.602685201573604,-1.460748149434436,2.846394282113522,0.6010775923574458,-2.2335812023474,-2.967355769600508,2.883532416270965,1.417206845274144,-3.636397186405737,-1.097930535135387,2.607412822196966,-0.7744010077732999,-1.387226030440553,-2.947237433335593,3.098145640169583,1.880422779624973,0.3003725294990227,-0.1386651133146266,-0.9337354480271167,0.3001239589563136,-3.325868683198975,-3.956742792256401,-2.913094819095478,1.952965501018335,1.888938825665371,-3.123313351511213,2.399376447790355,3.854645035917882,3.539953075240693,-1.139469422315173,-0.04171532140869871,1.155317850023529,-2.742138986885483,2.4592091949341,-2.129800845323355,3.911517096147511,0.5924765103000915,-2.835817430751412,-2.789365580685105,0.5022569082324866,-2.547960043736453,0.1906300092707962,-2.733868952183926,-1.555793277772858,2.014952922392253,-1.093876547606091,-1.92778099793916,2.608622147035057,-1.035633186091886,-3.756268444770074,2.233206425941781,0.4134149734803465,-2.615106085328339,1.035646901333038,-1.058668886963274,0.3363507243552313,0.5509132515187325,2.098235484466009,2.403117063900032,1.405053991404161,2.835724926611258,-3.523928015947433,-2.827130900780306,0.1756461566138503,2.523784175171933,0.9671661501006223,-2.709161942699081,-2.145324969948934,-1.366976954159255,-1.834253720974007
(27,),-0.5040103743777471,1.473832508769264,-0.7674818233185432,3.407636251874192,-0.6664795192726229,-1.721648321871887,2.913890690193381,-3.404026892312824,-1.801978824206441,1.843892098912948,2.804439587570085,3.319608407816601,2.195604764902781,2.215681877556412,3.810719076630478,-0.2135239024143272,-2.212863342464097,2.102743500356616,-2.542296981635016,1.991270261457829,-3.973015341543834,-3.294794613109665,-2.444394418884003,3.237192541762393,0.8555717737493511,1.808687565944185,-3.979519883717777,-0.5475552453749599,3.68933879749645,-3.660325483634129,3.763198734315688,0.04350909394837466,1.124023589536485,0.3283260728025343,3.803700524858338,1.755393747778863,1.852382247214098,0.7669080264225903,-0.8629169041132867,0.1773193288702561,3.276004304715205,3.803123349786802,-0.9247554636842303,-1.792433501702628,1.126426494408486,2.734485821657541,1.528747302101822,3.744189669873542,1.511301671638976,-2.615420093152289,-0.4350119606109222,2.087565476310319,-2.412142412220319,0.5013379877856696,0.4062754413258656,-2.662795218983792,-1.606235566469828,-1.440525201131925,-0.9637518095842483,0.5399990163510315,-2.50610009358749,-2.138373784768431,-2.959390949014545,0.01761023868676403,-2.766396205921034,0.9148149632271005,-1.714749098685755,-3.290652062501776,-1.213316268353596,2.789712552294898
(28,),3.301606035885204,-0.02958286145104605,-1.573613239523788,3.768998708556728,-2.197561740783641,2.18179526778287,-2.826199172757856,-3.72025463793877,-0.3803362612570043,2.60727941902707,0.3452473408922989,-1.460704334769326,-1.234452549044876,1.041696635430502,2.143472638646011,-3.882761312246664,3.840676643184834,-1.910588568452543,0.5237909999017889,0.5017811252359436,3.421549056514137,2.998679540961416,-1.61615636184174,-2.453362921634649,-0.522252482981882,-3.977316198767786,-0.9289057035463228,0.6348468318598188,2.942288030382382,-0.1026195598422213,3.017687420399162,0.9110599679122755,0.5443510842112884,-2.23742627639399,-2.853426617059352,-2.959298679578635,-0.2398816537617598,-3.710571634870958,-1.858126801169467,2.476615832243751,-3.949297517455864,-2.284046677356329,1.348370342735408,-1.341537045497622,-0.5351984061873343,0.7202190397385442,3.270214370252684,2.05298970813911,-2.662820142209528,2.344965886790176,-0.3670608413001371,-1.666426293630048,3.808568874006106,3.977010059849463,0.2842707290006636,-3.744201664967804,-0.9407087183709195,3.94150710452251,1.462779145128992,-1.002330925441651,1.788405381234623,-3.340657315878839,1.047392579069801,-1.86788647072996,3.528773239796058,3.163285656065307,-2.557695051560041,-3.464559901785433,-2.985135305110195,-1.435450794392914
(29,),-2.376757004966619,3.404546384700471,-2.120527985368539,-3.467611723052439,-2.731138832814682,-3.562720570910823,-3.566807669547817,3.751983932190712,-2.693067122425282,2.043774501640162,-3.003602260026942,-0.9379104243487792,2.799597687575524,-3.475296801205134,-2.037941542093865,0.7438090991887609,-3.045067243446959,1.994825331529551,-3.32096259987259,1.006347513321524,2.817757804015105,3.59642862251772,-0.008448489381533975,1.392917990048098,3.459947091300756,-0.1287652811098887,-2.395516368207661,-3.477106725424112,-3.3448392627392,3.736838672451965,0.907078797835557,2.810463328846053,3.303624255145537,-3.810420578291826,3.039069377236698,-3.878787950115297,-1.202252036698536,-1.423650806359072,-3.845572261156868,0.1017150776291063,-0.4893610222138567,-2.386850941138923,3.126189520184752,2.188280448125041,0.4553744074711048,-2.029758661215554,-3.238842897036178,-0.8690205442226215,2.243138329018077,0.1096371466177599,2.705708184081036,0.4820021163714063,1.204420348433856,-0.04531463320268703,1.496374573028125,3.578446672813594,-3.035129726096857,-3.430043762332861,-1.227163275199438,-3.338330630364172,1.074010940129629,1.809688711667901,-3.87987286066967,2.913619566716743,3.200685242989352,1.079575981992425,3.780374436260724,2.685247690839335,3.082325135951733,1.1732294945534
(30,),3.351750913485441,-2.669175803526774,0.07223232946529468,-3.290184353454908,1.220877843531022,-1.919761940877914,-0.1003729435328324,3.342505881926885,-2.244653819311077,-2.855758853215121,-0.8601988367884092,-1.888104730831939,3.198847734325591,-0.9183210844472751,3.358073401596413,1.513167853095394,-0.1965856764039358,1.520519228530068,-3.331373833154421,-2.12340205187237,2.790606102419392,0.2026351992809383,1.80792159630244,-1.758133142853922,-1.315921255044431,1.772123383401296,2.045344341036351,2.649653991800198,-1.89375598469309,-3.706319537326497,0.7422444467742331,2.705527447517158,-3.232188376597005,2.63259324174164,3.071037448680451,-3.90396393618958,2.095763154115241,1.03752932720642,-0.4413494362260115,-1.534322270543063,2.951425568263603,3.92714022066426,0.04238778079137351,1.313042540392353,-1.633050858024002,3.142063267585569,1.885214249623234,-3.839162791947245,0.2117968094988054,2.502446311267078,-1.145741627576711,0.0236231976980017,3.859236232183817,-2.231861980336131,-3.053769936032154,-1.892695879741678,2.826378570993884,0.2237330071268646,0.4615395034486101,-2.388453971392348,1.925471428827471,-3.125806182564544,1.986960331099073,-2.784402799014039,-0.02175676266558524,-0.9286985557448548,2.841948528785594,2.251555565339043,-0.0388713044775284,-3.898147673597129
(31,),2.127509004301625,-3.441303703445958,-0.5883668662046415,-2.813786749587099,0.1910544564758965,1.628101254428241,0.4249306903707524,-0.2533075330312862,3.148611717510538,-1.148273566968863,3.713097475721911,-2.411703343124571,2.2442408376202,-2.810991282629185,1.894537931986073,1.102520813637312,2.658829005443584,-0.3482832176067316,-0.05919078650943899,-2.397896252011951,-3.070543739003305,-1.715761442252948,0.4193100262557712,-0.07053039323953625,-3.445878913305519,-2.413231975420751,-0.6745264499369488,-0.03217246309648925,-0.3613658352672675,-1.727497482801673,-3.108746887964605,-1.7280153427856,-3.441223822260067,-2.092177555684873,-2.115288528887992,-0.8654545143959465,0.3538177265069118,-2.902447947321502,-3.571389171558543,0.6570120538999218,-0.8851890750477804,1.562147539220524,1.16234704170181,-1.31021649930494,3.213852504539234,-3.568441958241733,3.680150057065279,-0.6968887254721543,-3.727397767627672,-0.3690760386365102,2.346426921895097,2.026031075829226,-0.7448721205783317,2.341327181625796,-0.03680910726098174,-0.2137525208636037,-3.923355542785017,-3.911629604408845,-2.130872525974913,2.50558934336694,1.089755536372429,-3.731403114472075,-2.116618702054419,0.4875447886582451,1.440633074508051,-0.5797837730323314,3.758796299807305,0.6125098240296412,1.057228521635555,2.927558805587083
(32,),-3.317851337933873,-0.06216634166332291,2.91754529587442,3.360201995737351,-2.948941145796802,0.4889336968985036,-3.87935063062544,-3.97690682923677,-1.907226460139372,3.161223289852861,-2.651239039355204,-1.53929262441725,1.836505508809979,-0.9824387409296946,-1.091776427943478,-2.043239905364332,-1.11855221621132,3.603174260068921,0.7204402380576616,2.507243423307422,-0.06308550536375579,1.168425760981891,-2.689335171891542,3.834264184679438,-0.2874330724463259,-0.6469895133591987,1.877316279461792,-0.4597359835309578,3.987628838964149,3.2107779899985,-2.016129108428448,-3.060700120003342,3.732226118930861,2.634277264347577,-2.366190775153746,-1.857880426042962,-3.862056674992191,2.385348392734793,-0.2100172664024624,-2.401604443014058,-0.08835184991370415,1.293875115462662,3.90041193220973,-0.3521521960661778,-3.258429899050017,1.342444659297491,-1.248232554825987,-3.165519311901902,1.463406470616035,-3.843450240706975,3.642564978569895,1.67931675413819,1.151800484361451,-2.343306769014438,2.363914652646807,0.038810536021745,0.7530739497348948,-0.4611067947175918,-1.384978075267542,-0.1812445030083296,-1.459794338709856,-2.515747214085481,-3.932982812534615,-1.372788916425024,2.391903720243921,3.105269707940162,-1.860046472007811,3.908029570237319,-3.02723820693867,0.1226327455057268
(33,),0.9787698385956443,0.7294362137210033,-1.260432766157324,-0.9894603856379365,3.812485299324747,-0.4745790104139807,1.270987535363324,2.557380617379339,2.872218735509469,2.84384717373103,-2.29349750397635,1.030531579182297,3.45192127206348,-1.395893845986504,2.680971293218163,3.049842678079553,-2.562840300604858,1.485664585106808,-0.1834235541466001,-1.656199391867046,-3.449239335581109,-2.286910417716553,2.109278835517072,1.340004189068436,-3.759591199870293,-3.107700168595745,2.694253205340996,-0.7862082399064438,2.019796983885972,-3.829428064556396,-3.542331224745997,3.16797091887052,-1.110654571970274,-1.228128899309266,2.295151711269181,0.729140345153592,-3.298912653798547,-3.903641661891215,1.445828698379,2.557658330900101,-1.037984758946004,-3.912067908522021,2.117056236159773,-2.464506731720996,-3.090464708099856,0.2064869446709041,-3.250277605957951,-2.286278438231561,-2.972567031560473,-1.0349303186357,-2.26130928555314,1.885115463976955,-2.356465205288397,3.305591505741472,-2.252898478295755,-0.7920433524668877,3.559023344075199,0.8409212642756119,2.879589975507934,-3.155382249553212,-1.353262735242038,3.312897339012659,-2.742077722710518,-3.066616724384366,3.071156356417956,2.008925347567938,-3.561750250623065,-0.5032473628471963,-1.277688401290994,3.517182889028425
(34,),-1.901820679456991,1.05142175413047,3.2583708949747,3.144614907148047,-0.01173474809793129,-2.972131145163603,3.612730851399162,-0.9509552777298551,-2.15773104387522,-2.409604712947552,-2.820636493804208,-1.247524574689546,-2.86161875483009,0.05938011815452349,-1.456830634637587,-2.320145996786751,2.068370914342707,3.130112696311222,-2.974207892073313,1.666960708621041,-3.48342129748135,-1.982064546385405,-3.981537235519488,-0.2679189492173779,3.732955788839188,-2.742483563716442,3.809396244426506,-0.5593254287472216,-0.1602080719160819,-1.273669803894732,-0.4619934771650835,-0.9408425114268191,3.611786076406498,-1.542760140589302,3.161010692321194,2.733834488777428,1.389170477604173,1.99205606941577,-3.098075666221301,-0.3426552568068559,3.31867901266185,2.558822769361775,0.2803775497325889,1.552187835044329,3.647982983340398,2.188626917283231,2.151949120404013,-1.261042880035108,2.033141693519259,-0.9724297967040005,-1.534851345062039,-2.928378421833233,-1.13908121001309,-0.1168749289008186,1.459383041717681,3.523551908901752,-1.031218099075395,-3.590974696577864,-2.193250861706419,3.524722219564811,2.310786279409635,-3.81102984206771,-0.1726291005640967,2.052482389457466,-0.8620871996657562,-1.493661173533114,2.33488874512082,1.094865589558259,-0.6935255694121514,-2.384204785957026
(35,),3.944147318170035,-2.905705874843201,3.265052468520574,-3.846739933048536,3.339063887565056,3.764697520455215,-1.901899779207574,-3.489303608163561,2.834310763472273,1.243679678703324,1.093240487287815,3.746243512990618,0.8742052701454819,2.68535651431519,0.831521430997392,-0.8338426544151689,-1.041086911187846,1.25447346070468,-3.128475436810259,2.30097858167339,-3.858814134680707,-1.786643231332897,2.173175259215697,-0.9534341856088822,-2.706779016053227,-3.001708653124887,-2.97653471824231,1.988301851798179,-1.065619492422094,-2.018844082637985,-2.836850116705707,-1.218351201273319,-0.7919776181432656,-2.356515251349083,-0.9647682525549786,2.383666938955406,2.287555916119973,-1.890007229448177,2.351405459911658,-0.2318833347954019,-0.6788193555548236,-1.455328574801226,1.563891835782688,-1.986246057268374,1.382447238362269,3.123464943944438,-1.32176401001899,-0.1590904929887662,-0.2313915613345117,-3.623400542751564,2.393753680724551,-3.4665178610801,-2.059728229091747,-0.7853677988194647,2.624830774644989,2.542957296537299,3.340522047097026,1.232016187720912,1.551007946478175,2.606281069075914,0.05796143138789045,-0.2651623197569406,0.07235926562294814,3.237944743747401,-2.271252159384361,-1.972815037608728,1.785195288618409,2.102636466171334,-1.923162457088311,-3.55566086328751
(36,),2.390451449623979,-2.7210894261881,0.02951188703711249,3.932682435950893,-2.476767978953586,3.817879562754298,-1.905088876512458,-3.154283440358585,-1.597992608058956,-2.971548107555863,-0.899791381345656,-1.130310784705038,-0.6962559775448964,-1.993703282597862,-1.588031803628644,1.34300514219016,-2.894907943113535,1.533191301947513,-1.835039155792638,-0.5815391320781824,-2.935704731535957,3.567522491211095,3.863941741782085,-3.146957732034435,-0.6107893196642884,-2.281422827055357,-0.1339906252210867,-0.8462731613025514,2.24160279325883,-1.463766258812287,-0.8207104709391966,2.439290053347539,0.3902085865142668,-1.843633513911783,-1.945072921216357,-2.530855208592436,3.392729581061612,3.586584390995139,-3.15839206556868,0.3352663176392339,2.041304960961281,3.267925639234599,0.2036509425376991,0.9409769207583611,3.008073355746055,1.630474141547884,0.4627589816315982,1.579903947952271,3.680769208842484,-1.620612048974847,-3.161834474051658,-3.419314510013638,3.173560154240608,-0.9245673048503176,-2.586314125015391,1.254046313809515,0.2110103141453541,1.891794673484584,3.770474901789481,-2.104548895539219,-3.892437397029997,1.503587729030533,-0.6624040653541767,0.7085779028709149,-1.882841191786774,-2.55624066584256,-3.076326799547142,0.3692783475512851,2.844569394713023,3.447739152828384
(37,),1.631644985967343,0.3431946391494547,-0.03526838963253986,2.174893174673485,0.1990990209937218,-1.092737488144692,0.08569032738695892,0.06148002115200057,0.1821977448388941,-1.718188393160764,2.024690221718773,0.1235588236058591,1.505474285609117,2.706121764158327,3.381420283009351,-3.285091509174493,-2.029497150967825,1.932369268456988,-3.815133185808375,3.806135354684493,-3.296350900012924,1.736207607879552,1.129678474785215,2.337904318227334,1.164509401428385,3.934771015661091,3.340858748468913,1.269217086078308,3.686035949980914,-1.320461868265088,-3.534968570889577,-3.888955461014115,-3.829533690426916,1.887252113960103,0.3462435856288648,-2.290483613184543,0.6622549966066007,0.535634684271975,-3.807983850746423,3.835825232949118,-1.511891789064734,2.30843395556707,-0.7739620315752203,-2.160901432756238,-0.5354442212613413,-2.424345227747088,3.75943522436815,0.8680947177502523,2.092994367357743,1.669299875572618,-1.838799013305084,-0.818170598715763,-3.624986639479265,-1.479639472971296,3.363562884015982,-3.659283836727395,-1.809940523348093,-0.1241807297744599,2.911252191893373,-2.702072504063296,-1.050303470410856,3.758320038633625,0.6296026387909004,-2.828631345867801,0.08524342490252756,-2.473449141911211,2.191992836578788,-1.221129147817545,0.4054867242914542,3.375751236293383
(38,),-1.972290283809855,-1.68954781838701,-1.547240682779325,-0.5103991624059079,-0.003288301174570574,2.985987220413351,2.897540944654641,1.323447774711773,-3.395412704675402,1.253772077093688,3.162733471056117,-3.969245618268293,-0.7965687680721243,2.892520675531732,2.963168431006837,1.412837849888174,-3.764785571616024,-3.152046289937822,1.108063143759249,1.772447950221093,-2.217834492866455,-2.459137260820576,2.328362204266743,-1.933682077576947,0.8060663679778663,-3.045972105621082,1.209811226851678,-1.671352130184159,0.4768860113869184,-1.950266051532905,2.547130197509532,-3.694042480057781,-3.236905200555869,-3.104005894652687,0.1583816505174829,-2.13602741604904,3.034715796489718,2.795043518370184,1.90899996973146,-2.823355011329757,-2.820076653966432,-3.316224293825534,1.603172091202553,3.410454629090149,-1.653222243154856,1.828252269173027,-1.402482731595752,3.296961525461604,-0.5575083648080552,-0.7447742097069168,-3.750429219452573,3.853341053534876,2.276607305775234,-3.273097119911094,-1.738133308791913,1.030427546021919,-1.583883420618589,-2.698670977296678,1.889649566699004,3.848337941537306,-3.071129592376769,-2.117902867653005,-2.699450937583727,-1.84330322806312,3.36676351215912,3.353464314364333,1.911323377400598,2.024823101417305,-1.431192710737029,-2.088129275776119
(39,),-2.045886291313072,2.620187774961357,-2.713520169210041,-1.663676611663457,-1.92265898363339,-1.190671200566619,3.681152376244543,-1.473388036018065,-1.722592859968023,-1.362488651027989,-2.352160203836521,-2.717977044649911,-1.770594327045105,0.9708688091266264,-1.816113684478117,3.136548055506229,-3.841011970690516,3.141392937533689,-0.8794446808014076,-0.3282198028104704,-1.435409905633837,2.655461902340619,-3.186535031263725,-3.262810017361916,-0.03459424190148219,0.8734192705751989,1.799223148590305,2.238107232869723,-0.9547943894218212,-3.206864195999122,-1.377742058979521,2.438780061346969,1.711161003279724,1.530427906027179,0.9732654537381995,1.729426500936571,2.582621910171992,-1.956723374920458,-0.1780034658760989,-2.419206451895222,-2.315776788048258,2.971300764672903,-3.48638927264683,-3.736231123241903,-1.351619554267033,0.7402171688604637,-3.752228090860858,-3.37668638901429,-1.174743420097276,3.206322455606544,-0.9192956012687512,-2.610846985649026,3.559224939907604,2.737912944967751,-0.5934065752530913,0.3668464814729955,-1.775046239612691,-1.938917937618679,-1.285814058126328,-0.2224912193955788,-3.865597911114789,-1.576102256573673,-0.9292306044263863,-2.893041581410305,-1.915674192820034,-1.165844156015091,1.117540308635344,2.994155071653952,2.246189766361532,-2.037416004741806
(40,),-2.094201746059115,1.525165287269155,2.388735967830156,-2.254316744689528,3.162541657536537,-1.193283401974521,3.2793644593043,-0.08524023249222124,-2.754387133312186,3.666163208601589,-0.9153817780379154,-2.404427356197217,-0.7713383648914318,-2.703304417929061,2.717344783501948,3.409434114061116,-3.961848198952206,-0.5145809405968924,1.578836754065862,1.995629140770828,3.809302315661845,-0.5520868995108792,-3.897104530073028,0.5167538420654099,-1.114833026433337,-3.727879963574998,-2.069302419102335,-0.01201150408989138,0.4790026155409386,-3.531227693351196,-3.132470940543052,-2.377216548788363,-0.5915389663737618,-0.7212058990085746,-2.935606615901321,3.837902247734937,-1.930328849433927,-0.5106556349774776,-3.45053307085076,-3.51505880729634,3.939508950642606,0.8742024290035166,1.792444280105681,0.6285972806918965,-2.878023034134406,1.889689702928306,1.240720065090117,-3.494587441555375,-1.100101479877499,-2.105097576706389,-2.691746254099313,-2.782085536351007,-2.96364860666873,0.365146687797651,-2.105465359136297,3.783658394535593,-2.151811500082611,2.727748077216449,-0.5747413713791527,2.669656274215845,1.644523249787173,-3.553764497835711,-1.184954937437948,2.201044797674022,1.647573436633396,2.646546191843773,1.321337583086458,2.151538989726125,2.17810031872296,2.03300016099925
(41,),-0.626774097399486,-0.3502383668910274,2.049141269045657,2.207080603020264,-3.944187386959091,-2.413347588772045,0.05791323621503519,-2.108349827652361,1.667890188530005,2.02329675071981,2.758349600070578,-2.121755211361764,1.31980267729649,-2.957160905822821,-0.751908502615251,-0.3519321258308343,-0.6908049897777531,3.551380795351731,-2.011169926478066,-1.853257901362381,2.769688784272815,-0.3378160652981745,2.909923880409557,-0.4869397256273786,-0.2632026103898655,-3.710664180989173,-2.222282887866271,-0.01780917299671358,-2.574265182465914,-2.702215152857353,-0.4968127362233816,1.867179087181299,3.433738642450641,-0.7090697406583306,3.40695403866397,-0.07270598030604836,-2.716761627211392,-2.674389582782378,-2.365044496386769,-3.550766681020935,3.987990248493876,0.3708278228992379,-0.1993659407245203,-1.591216318824761,3.350666041013696,-1.972121798266878,1.857176819834721,-1.455456399872978,2.531625384503156,1.487170851537456,1.410267114160883,-3.87231175711485,2.398357902130196,3.360978463494555,-3.667058265064862,2.789577387336405,1.54373531823502,-3.591824572262416,0.9171726760846051,-3.986664509823049,-1.617920453434203,1.735782876724563,-1.633050842845516,-0.3361959084000858,0.5694275558607131,1.489260340436895,-3.149948410618992,-3.688532913577376,-0.5805990182856138,2.246892865773186
(42,),-0.8769282132933687,-1.132070452207399,-1.871121592296308,0.6174787268437782,2.889709306382192,0.1178564599025345,-2.941676850333258,2.03632722173893,1.942262700760064,3.388140653481577,-1.591933511558556,3.073418812488851,2.243057664347397,3.592512173937455,-2.60080950494195,-1.553400033520998,-0.32120095831046,0.3233655423870925,-0.8628925699370362,-0.3333601586837598,-0.2256427312340312,0.9481441387139613,-2.675412343042233,-2.740541552171166,-3.629129972358391,-1.702275520259356,2.340974801929486,-3.682178035054355,1.970932321665954,-2.136449283586645,3.624344084376332,3.386142388042161,-3.25483101574289,3.530819409903097,-3.963068131955593,0.6939170052915502,-0.641135903815262,2.677940927702259,-2.911990632416157,1.388457996762952,1.086414212656786,3.279387785021812,-3.397846843470142,2.29480527989366,3.301474953954957,2.818613205595898,-1.694751309009735,-0.09605251419578398,3.613387354353292,1.685319499607554,0.125950563524909,2.730672225366549,-0.8407821894848206,1.791278939871921,2.551620838362184,3.837627430880163,-2.988655303864702,-3.075053113021548,-1.259153801142954,-3.244148250406838,1.766066330151091,-2.960391520731969,-3.250626556919447,1.4956093872815,3.230761547446127,-2.455114023060544,2.79612171809476,-2.299889598772091,-0.1584311493915993,0.6400395157539087
(43,),3.258111526625894,-3.555243659016182,-0.503621148588393,2.395698208526392,-0.9445056544223496,-2.235618660718024,-2.708168060192481,-0.2494270168459387,1.706956560377581,-3.069640561017298,3.337148341790615,-3.944982585167205,-2.961832439273887,-2.581059714787444,3.084835757945836,-2.904293477561368,-0.2946236782780036,2.155067342730302,2.799968022424188,-3.5513657827273,-0.2936087908955707,3.917916053146793,-0.2253053390206774,-1.528980319655775,2.759051679001054,1.271076674651033,-2.156568880734209,-3.003895430820681,-0.9644882535015653,2.654543546152174,-3.132139388283211,1.331689040525927,-3.030906874503171,1.032464421309409,3.144896362913463,0.4607937737121564,-1.252926490538266,-1.209855340809926,-3.142174755509395,-0.6764242819980377,1.431904297192699,1.537795402125925,0.5215584729233083,2.36975187235218,-0.3590559388342167,0.4878524255344567,0.07261105136015722,-3.02160049059618,-2.244532470155196,1.147286049235604,3.189062079789642,-1.701937057086366,-1.295517762378038,0.4462066133439286,0.009262996254511435,-3.931479936037668,3.753855574420992,-0.8650087759925258,-0.26413933895748,-0.3535251753584379,-0.1503354849256517,-1.547648866404471,-1.783125015429328,-3.095888655100268,2.234238857189827,-0.4918466238306705,0.105708727232118,1.127391145446656,-2.025930892611287,-1.679785864939794
(44,),-3.01021626078112,-1.465513984791174,0.07138680098807804,3.818755647178706,2.858933864490905,-2.124975822952401,-0.7516815440076479,-1.12651222316094,0.4469068482470577,-1.838948297258764,2.182723447999461,-0.1984383162959293,-3.307053786184104,0.2233445188415928,-0.3908836232483974,2.056819331124912,2.580227137422479,-2.798998745456985,0.02266279525628612,3.803340039809954,-1.204209871827093,3.00584921909295,-1.204892284217132,2.273511472843733,1.216568550687619,-1.185818577939817,3.114110140883751,-1.931408005947055,3.210307601671486,-0.4278946623567195,1.304940025682683,1.33181885002656,-3.327783396558435,-0.299135979375599,1.872211298050131,-1.134846286723287,-0.2042777381830372,1.943185289275887,-2.862946882999814,-0.8710314276926283,-2.246896361429368,0.9331719461046557,-3.351271836815561,-2.961559179382578,-1.172897661226209,3.976714173450563,-3.120475759071082,-0.8053714761482489,-0.4784377047793744,0.9583908321984724,1.189210099593398,-3.152059930810477,-2.587245020121342,1.630944121208509,-3.093068691476483,2.07360356451164,2.927652371948309,-2.678779581234592,-3.646070516514818,2.12580197736508,0.9878086156764869,-3.982043522338262,1.687901869825474,3.847658322942823,-1.207749725240222,-0.6704626800565552,1.82854188849668,1.962857393515049,-0.4656049656783847,-1.188047252174065
