index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
(25,),3.862996102568473,5.83955502284214,4.229920259514839,7.608429488025408,6.681412251475244,4.139323307527698,5.81442576221862,6.441464712159143,4.425351104754904,2.690323614309191,1.086517358126247,6.810605427058275,2.749051380245807,5.966405205322058,7.040470136680631,5.468211030528893,3.43047232129991,0.01978475155941966,7.211293795248889,4.563305855277986,7.371153652848052,4.186427632736381,2.289643571531123,1.796065114774735,4.45965788186192,1.023015715716063,3.587650132707106,7.658598308406623,4.210239891413734,1.79281421043659,1.200173017260642,2.658083488211174,0.7965130016713418,4.101966439266118,1.843299878703901,0.9441541117024774,1.142063240537102,7.637265218142216,6.941898705131455,5.685204808423407,5.75402995426642,3.827115628789363,6.986366992141101,3.24452950435662,0.03408861268134725,4.556188981851495,1.622593187347965,6.3309150842684,1.532522397291589,0.01977473224848888,7.754778138369067,7.106463355395677,1.755116446718784,6.225227820449043,3.751131860324867,3.305715217173273,7.165182672696369,5.804054562100441,0.4510459218995528,5.238727442260503,6.296952389842796,7.91029765589474,1.199684393981011,1.619703446047422,4.914597702128725,1.466783928392637,4.889478880928097,7.638050295902751,5.939326761491495,3.823059443770756
(26,),5.301299918757678,6.901720912084825,1.228672421410197,3.002923510162886,7.085330156749929,0.5880426251093074,5.062468439579582,5.680636612155824,2.252422812348421,5.875233094225509,4.538612223812303,2.617671502730192,3.895753633268956,7.175758777025309,5.709419140918197,7.746343005699235,4.491068748918651,6.909116228720199,3.642554318583342,7.434633316209289,7.92636907829886,7.3363775944526,6.906179262008241,0.1448896741519168,4.788325715622975,4.184689992356529,6.763602081807614,4.792394729935685,1.089136165729002,2.637966837224484,7.0927960996898,1.229431254508643,1.924318934022815,7.065097168094229,7.116819045075813,1.379421251154502,0.3709796890104404,4.165494854219141,3.627991958499661,6.004414401488897,7.203367999712027,2.14948032296191,3.151205957648214,7.030391107994238,5.794020936598412,5.428319163707968,3.233789957862907,6.259106296265008,0.1287578439271069,1.346825819629215,4.912602147632638,0.4423973298707551,4.528523341236235,5.698110247570236,5.821635762205323,2.258826857701958,4.227018724837392,3.986324706342825,7.718511390296628,2.37755304255361,3.784764944305042,6.832437579739603,2.055585630576245,6.312083370225702,2.447574945382433,6.567607518801971,1.24338044956053,2.521990342621841,1.764589697110578,0.0330708766886205
(27,),2.484272675662189,3.766722562541802,2.374572705511445,6.830703932290255,0.2255351544137599,5.493611437648689,7.958655820944758,7.830096614288347,5.004778704016172,1.785152207973261,3.428146510209528,2.924744131344243,7.560717807283281,7.167865115048276,1.171431727341964,6.78280325053282,1.106369216700054,4.880803754453244,4.44933527076115,6.78126031765546,6.754459458519172,6.044039633462274,0.4039576933930027,4.833534514354,0.1102257689433505,6.77504214073189,1.610462007512827,3.900813885623764,2.304850761885926,5.744803032205132,0.4411054022791529,3.244392571410599,2.005729247024925,2.350816275027769,1.095881947335933,2.192471900181196,2.785962420743608,6.225322489941401,6.405547477222141,4.448347735182642,2.179308380390096,0.8665101599710242,2.487952165191789,6.790027737156401,1.898975643170643,2.858865052603581,5.699444157217013,1.118324926781959,4.751115037489036,5.44501324895761,4.037628116814276,4.696955946174493,4.21677972951465,6.955862146740577,5.707374888701567,5.891319467775675,2.94161766268728,3.847108315074697,0.419072191097838,2.067895485462396,5.637639100407793,5.612908480731197,3.778662858157887,0.1511354702703289,5.234960664035705,0.1222600632762162,7.532914043786844,0.2560499986580047,1.479413871159848,2.448678576028398
(28,),2.843584039529064,6.489652279452577,4.674371008511279,7.914317451297562,5.086978900717597,2.800127599803014,2.420058441761051,3.076791764282758,5.567175824018203,2.013425394579887,6.115821750216915,3.009363330794174,5.192832716842008,6.42419800785447,5.738634535144337,1.987651707596153,3.277928243870697,2.457730204935973,4.746749259254432,5.100352237204668,7.797219967248958,1.874508550682305,6.362078038409008,7.298384980918249,2.068836983258283,6.371285878839674,6.580671763015236,0.2562153891061844,2.069521156545358,2.274757602979663,3.177296460911946,1.05401357992449,6.884407979672345,0.6485376002774679,1.584897154334622,1.036517296320514,7.461116131451971,7.771814902571647,4.055347623045299,6.722590797419658,3.997064313605429,3.24293225390603,2.389256821747756,5.442915231186497,1.658127673203162,3.096418232425767,3.42401662467757,5.069576161174767,2.793316969634244,3.308221116466842,5.034186727629871,4.832572433187244,5.824350304571284,7.758099700253744,4.558669638840951,5.459239712085282,7.584737934739263,3.02527720195901,5.091092362526803,0.8855643390319212,4.045225906868462,7.860273153595676,4.006202517404565,5.80466119374809,1.528033709114931,5.160786948767931,0.3700251824431733,4.470825234439629,3.551924654710827,4.631065169638249
(29,),5.328504120721453,1.311527085982266,3.065995246136264,0.4972203207510277,0.5313890676599665,3.544981335700021,7.816281285309779,4.535352031766923,1.451206997274353,5.398007577056194,2.938517741421487,4.466192896843965,5.8652533299723,3.593396671051655,4.629404198309039,6.157524550852576,2.653004544512632,5.071525664729108,6.894758448517573,1.549718588542248,1.015930358813362,0.6810696962642216,3.725489909039381,3.866148706972597,3.125474135911227,4.712843880670588,7.896993615255475,4.81028949639577,6.387181596645005,6.228911824569029,6.055846933851885,6.070904377467883,4.660621477267034,3.225903446688385,1.893856295711722,3.349196170144093,4.135192645453024,6.397280258980429,6.600379334381137,2.619470543249024,0.2072693158691788,7.863418470551743,6.454884090228216,2.593437692690776,6.97400840129639,0.2355718655699712,0.2265464338867986,1.971852692923854,5.733739004416335,6.081372984477745,4.269951211238403,4.349387304838551,7.020833769905495,7.564341891431737,5.186370408551035,0.7197649858493513,5.115458134281376,0.4410610535797203,6.745499410882233,2.356337950005746,3.48584119312299,3.608039921013331,4.388589397374402,7.85074166431804,0.2667685752620592,1.067047646723949,3.160533612016357,4.537088046419931,3.207747705464069,0.4168948737550452
(30,),5.051898398743847,7.166683936899852,3.382554256351674,2.786108651208246,3.760872585715852,6.169208213311516,6.094774848441467,1.743140830978655,5.312321231713382,3.61197914616489,3.466541653966158,0.4944879866902117,6.71435918849602,2.705129613281269,7.538066836856691,3.632574425470513,1.880497493684808,6.749826640218004,3.913253373345467,6.420157886897599,6.514850314032023,6.256531749868014,3.264870018375001,5.250157093523915,1.369392408723627,7.292261599375135,4.679125900564364,0.5006974423101913,7.723058501861588,3.901817928421996,2.905992276664747,6.753982709350122,0.5193643389390041,5.358661866756302,7.821137658131692,2.874424259712354,1.404319007078233,1.459191617020364,0.01418051959405419,1.000643827125297,3.035252613806068,4.547690723764561,7.453757208179534,1.092374259091473,2.574386764714331,6.524425101849318,1.509516017342633,0.9550761937254525,7.624404598097458,6.17142688139205,2.336114916106306,4.859592990679907,3.107030970309252,3.478362479271494,4.824985377866261,5.129578826144031,4.372060174033174,6.635207207343633,4.112564453034337,6.906651724059072,1.7943888351699,3.234315884268045,7.520968856889765,0.8746460232569228,0.9335864554133069,5.362006162447667,3.234957112299198,1.555913000418824,3.125608626501279,2.836332238683703
(31,),5.418906889829318,1.779081093242355,4.318266038598458,3.503955091260572,3.239997075526458,6.274404640660609,7.030990927816491,7.843283549207408,3.770935315478382,7.555002791891305,6.562065063984883,6.746673194666691,5.306876633707988,5.044287334569574,2.330294507175241,4.982200891902424,0.06201063179681283,5.843558032165621,3.576849382466369,7.061384327147618,6.259736642522687,6.213556956351733,5.133908345803427,5.731016873519477,0.5513499380543035,5.929947885074578,7.47232591076606,0.2004345884540086,2.182269380767368,5.413345274204826,2.438119867667407,6.347887532243693,1.11532211514235,7.729795373949338,0.5318458794478458,5.499575549074262,5.463985173995671,1.592107176717085,7.319668492997717,2.122198270513882,0.7472256690367973,7.848402858305151,0.2559378930221752,0.06889314113462615,6.715559480339661,4.816046496800879,2.578852052580763,2.937928677717928,5.018218375154604,4.420348036096864,0.1821041000878916,3.235346008804569,2.710253074633141,5.040526813538908,0.8238943602069586,3.528030296313643,6.897944089327409,4.166542236158486,7.223743044252045,4.433466677629311,4.573653462685346,3.066427943802663,4.167485696480855,1.601043939507011,0.3306585858181305,0.9111121813403105,3.855117332328687,7.667748401044594,5.528695221776878,2.31392262734072
(32,),4.439715050964523,5.747982933955563,0.8971331844981411,0.3579416103111862,6.857543919749548,4.342272036668511,3.656277369307596,2.268398621171843,0.4205686669338417,5.800237376429596,5.450734548372387,1.654445738441376,6.74886071031341,4.347901942095311,3.933848406779437,1.249270918822928,2.700755819722952,3.406053906650292,0.4854195302903074,2.18231195931983,3.115187587366466,1.669634540883538,1.597566773564593,6.501109538848366,2.627400859895932,7.756692788069858,1.587233312676551,1.370035869302999,3.390226433336815,2.693823313980851,0.4791395245305702,2.890978138918494,0.1449707659341555,4.827603217414463,0.0972580319573838,4.446582093276364,6.520072587182892,7.326642355742489,1.233589146590133,0.5056618173650559,7.85925999865637,2.923983275635944,7.320276148754381,5.032610050495181,1.81412547064013,0.9777088364918629,2.028602904475875,7.605285959935562,5.804396475234735,1.482562053178125,5.719122143858619,7.214207031306541,2.919320019447454,5.435662904391931,1.4675220593549,1.73701696849626,5.426634590970338,0.3688266606765145,6.438289885646282,5.044258600181453,3.362781078657429,0.8281263700930228,3.779444739995062,3.536077884854167,1.033105800576435,3.704650106562733,2.438884520074619,6.821074453702522,5.314416250976238,7.273746933751939
(33,),2.12683740476123,7.736075456558754,5.07815214364854,1.43122721641377,2.988379361541555,3.556255477605865,6.843672012446021,4.640774928846604,2.076081441116328,2.869179712641771,2.403110068884814,3.246892479429215,0.782576164043725,7.367438563261356,4.905856757132107,3.287342848349786,7.40988438577093,0.929978522866598,0.2717111340342866,6.214421128240645,6.244897060313784,4.046012220930453,2.32403232101567,0.1254558659382956,5.423195863915178,3.936730268802356,4.666207237715115,7.440658988219883,5.74294724252146,2.291868455843862,3.906943784885424,1.102948528388328,1.644711393744865,2.761699067861456,3.462940139830427,5.92732027163823,0.4089043039745267,0.4347507442560962,6.087892198168102,6.91399776425752,4.811635039642377,4.372879752713767,7.715637804334414,3.18008353172033,0.5267988588442166,1.074635051805366,2.902218909450641,6.349763829081248,7.596250101385428,5.879592433382107,0.4316459985604734,2.059754974998564,2.099945412428233,2.189658699512067,5.894574030072015,6.423646082169147,0.3220440582185053,4.274671738004367,7.509117851095801,2.702390231350037,6.625356880419762,7.524123631721487,2.148599594868514,0.04483322164617349,7.394275995722094,4.623701178508795,5.555958079882771,5.839050518422582,6.887173663143852,4.74696611619077
(34,),0.5986380642392185,6.702997208643773,0.5806700269515574,1.912038485822531,0.3676004248392599,6.423376538411904,7.458889835918018,7.654301417935172,1.018882952219911,2.597242855395829,3.434181898676683,2.292992626558512,0.5172685633428625,5.107229587203937,1.200468014333016,0.5826627416556405,6.387580000505388,4.269071799028832,1.350956760856541,1.915703540007396,7.050951583458508,1.864077644972542,3.816738827976669,6.115124976357032,2.351171487123553,1.743663878710405,5.390960747228068,6.864309746342877,6.184487551201669,1.510137919235977,3.244040749254359,7.225789991330852,4.247855255338638,2.559812303709794,5.778889756587579,5.915767069570634,3.215924373297181,2.868901555186279,7.033193332059992,4.830695370066725,6.481388999528506,0.216533464945179,1.555448040062631,2.936947342134355,1.25232353473356,5.550072739877214,2.360864533003113,1.155961805705442,4.747697164431274,1.973097775513786,7.802292443908624,7.930048336212558,3.455862463000952,6.866300665604119,4.924525016389909,4.109258635195302,1.486553241241007,7.052547353355269,3.35498892798679,1.087760878342235,1.167854180454866,7.912058321078315,4.270662574262056,7.374609870219243,6.636277704728608,0.7320959135573046,4.327076485998366,6.70912082738147,7.844784371416385,1.03616573386361
(35,),3.445083336332023,2.890848806620115,0.4253175486215507,2.009304167484086,5.881010092841087,0.2505506834222437,7.152788452530471,3.738616137222903,6.849222323906045,1.247136521858286,7.120003467018087,1.848560623309488,5.144656800587552,1.733404652260955,3.360297272633872,4.696805984087418,7.10864620084191,5.4833316809644,5.284128667100545,3.94213115959459,2.610615141627652,6.794592843007306,1.715516562956487,4.880739859004484,6.481251188930809,0.889688764661741,7.511892660291897,6.379578819740173,4.702075981273722,5.855371489179615,2.248773565105819,0.5147254826534672,7.400646699429896,5.529827063027579,0.01740301152679126,7.97065619899365,6.980937124950718,7.01351833013512,5.811223253225545,1.239058384966934,7.562973295167455,5.883696034158941,0.9401549012908423,3.754970905390897,4.482075529769737,0.04881025505150358,6.529883067921887,1.226565835729037,5.987307707748866,4.917428203372978,2.884797646850342,1.410537542269188,0.9229532441012075,3.112109687434842,7.438492287572285,7.970264831202047,5.887512350057298,6.893609500252811,1.05444237975277,0.4141138102573709,7.523752770761106,7.51561933401533,3.776119584746152,5.377516265818702,6.743456549344338,6.963484454803875,4.325285241829984,3.178625174280056,1.011704305498089,5.80644640182949
(36,),2.435755607511481,1.361676626348675,3.530546692241549,3.435167045145735,5.535478403379206,0.4923417241001687,7.62101595862056,1.703034951934947,5.42297466071212,6.010663355908556,2.072469910943003,2.4452896264359,4.057271218448355,7.837881294963162,7.794894374337056,2.98867684090818,3.403529749138255,5.060084378561963,2.53042999835842,0.8666490297378174,7.908747834931757,7.558143740243279,0.5723861148187032,1.359961096008482,3.737197318431376,3.994743410756159,0.582158391183481,3.943538956216807,0.6879204140486549,2.043419094136528,0.5565993945067248,1.679082710795511,4.055064522438065,6.423678591848006,5.43402828125316,7.91079058901469,1.840468820066734,5.875653577222663,6.403463571440326,3.835270920763285,6.094634191452184,2.20087533650735,3.642245104594299,6.224036770745318,4.029044120571736,2.128941819947181,6.727342051920664,3.894250428355773,4.708058113392863,6.113434873054935,2.393289323802677,0.1495297787905684,1.873063284706256,0.7119174966212909,0.7819073235256457,7.755433661349848,2.430035029349788,6.303872174394256,3.680942287082257,2.840632612859601,5.423984355214921,0.6756901208909806,3.188132932983258,1.284749648777345,6.523865256008888,3.702299799228417,1.424271239239276,5.27122597072412,7.638591783346878,7.631621981323567
(37,),4.469792725415626,3.979568533702937,5.47854001368068,6.598464712158191,7.071355661146796,1.942711323772669,1.767646639044044,6.022494301230197,2.32359716808477,5.16219761495181,4.198539510233492,0.08840589969461449,2.585934887741398,0.6917655480761632,1.461179759666014,2.668622111020682,5.666569186365479,0.4081179956280636,5.148961047126464,0.3023211838360121,3.774283344419733,1.600948450883567,3.260692731323673,4.86566177439999,7.687756017622781,3.514804763732783,2.897893551597821,3.683691415225948,7.791366012022199,4.272252900116792,7.683797105252155,3.757572547048344,6.997145113167584,3.21361941900174,0.3266761438742846,1.879500038214375,7.15691557350256,1.734418191597729,5.200092909437051,2.786553938062499,2.529545153956883,0.1459159349841044,7.356417599156375,4.04868601656309,4.365235900254545,4.674835964430433,7.668927364312674,2.732330952338724,1.656735235960106,4.917505231163729,6.127807544438635,3.063291604278849,1.34784649012815,2.500200339187662,6.059544754271301,2.476550754689596,5.299351316356772,7.437358629983195,2.028399290323684,7.373870581563817,1.379915272128202,6.251233804819178,2.968364171100026,6.81957180511994,4.142785646483336,0.9436280452130007,5.324060194665253,5.645680513961914,7.183772128981492,1.179250196549841
(38,),2.671019272686548,0.7834136960521617,0.8157578649320116,4.787586200957373,2.314479399167552,4.868179277226733,4.017911703143106,3.763155988172515,6.945777531888153,4.824442829729989,6.244425414230041,5.618043204444638,2.581561752191861,7.580230219034635,6.500179800244684,6.765611138509147,0.3587368495229036,4.365720834891596,5.10966961523404,3.480356161686348,6.196634358435785,7.207992128860649,2.047835721658322,0.1200377688219824,3.341158513271408,7.345677149426785,5.638410662720767,2.904926128645731,3.519153118695808,6.865011118510299,4.656466412772605,1.606775651381233,2.074829551042025,5.66051818973251,3.593713673677361,0.5184633049626814,1.851266391891266,0.9712054234694676,6.696882501872333,3.960207624220901,1.788580755738852,0.2150939995252479,3.063207326479557,5.523808283537269,3.40772800539174,0.1065144616458143,0.8233064693428827,6.502088659297853,2.999527213242814,4.681689662569978,0.3969741157766187,5.781109758703973,3.343257234312081,4.465705116821506,2.2080856698712,6.538682548554222,4.726303878115596,6.240270250028785,2.049804482232016,1.022668830858466,2.574479524771604,0.6011346597895689,7.407448446131477,0.2083968962025096,1.31366494492257,6.353261354167803,1.859184680612872,4.430893956068327,1.029438624084291,6.943090293277012
(39,),1.668930049491009,0.557076007898821,6.03345335074349,0.761899466924902,0.7302036078729099,7.005290649072635,1.844423695445768,7.668397393421698,2.608057786542282,3.716431077766818,0.8942403912517077,1.463512549300477,1.712251504634204,1.34598456124361,3.184829861873192,0.03782524419664612,6.581160519571889,0.8483243460653255,4.760084729733103,5.264959227045802,1.037420105874282,0.004159966000600262,3.460046771393497,3.013885784804001,2.094247494575553,2.206567179420167,0.1472704145013897,5.047870561775102,6.738603457183249,5.182916758998347,4.39781438599028,0.2859183105076434,6.822322868134914,7.472436438323933,4.455798992910027,4.369802196005221,7.3548277575191,4.568970005282102,4.474795502670112,1.675182501856405,7.491133029110694,0.07474933055305538,4.475559227537731,7.758367933949969,3.574034210959982,7.188392823003682,5.646363608479724,2.264342767688582,6.351340122104042,4.353945612068073,0.2905226358932911,7.682117375635517,4.240834735644916,2.311945748931437,3.139232457370191,3.533509738657259,7.247094471516344,2.251140927115175,5.921920909378846,1.017500530954749,6.592062863287774,4.809825976138709,7.643946689697189,7.891161962826254,5.806803358052145,1.05893939451459,2.379210610213149,7.978121320761801,6.546076218979274,7.754815939818857
(40,),1.678436806506579,2.82773085677978,0.3646722731855064,2.090788916817012,3.729334481048105,6.37023421264534,0.7078860299515256,5.882812327974154,3.957687934853155,1.261261002586178,6.433129705416858,2.364467768689326,7.028140242276518,5.810365472082275,1.187887471293117,0.1922397888039099,1.089359292364693,3.284502201791673,7.14269965021722,3.943838341935153,2.48762329776488,6.693880167850666,5.36704059697623,7.255197668772375,4.399595458100056,3.162246095189115,4.016272669968044,1.877627969712907,5.644304255976333,2.191483310545496,0.66965306077151,6.352298044202197,0.4517944164756488,6.905944253334956,5.689896998080707,3.14801326052861,6.054326411042609,7.940688109128321,7.305518184232008,3.054519237060664,1.476470079690184,4.02799929045386,0.5181378699056506,6.678880897873725,7.401085624128519,0.0389514444523837,2.702931131504367,4.568653762487475,3.131935703346453,7.883261652289089,7.536213371274877,7.751507737006532,0.5537434752680467,4.298019617920716,3.744443840135452,4.872278719722303,7.177149420228617,0.6331545562632734,6.049742232975031,5.078834151426604,7.012338323020646,1.936869497692362,1.276292536795116,2.491983627276101,4.380580341019582,3.905301384251931,5.363528782782992,2.419308901606927,0.129472769177926,0.6053293268350982
(41,),6.580599006399679,0.1722421365579925,0.9883756355615853,2.132673675589539,1.404624341037777,3.066691624958701,6.1944193867529,3.474392164752698,6.409045975163818,1.168201143309347,5.37894389165205,2.04689994528422,0.8403697328683277,4.002625864483347,7.374713078894386,5.401080697242044,7.57184398595531,4.818722441893943,3.904165362265761,2.305364439542374,2.439595547452811,1.599227461167958,1.867360787098143,1.047011755244542,6.81336000939516,3.806294338564074,3.19139048739136,1.926005007682339,2.144696902484311,1.941471584886208,4.192407812531483,2.853305142175563,5.552585833568589,1.360186740517936,6.707272941885436,6.821098831088539,0.8089049584241296,1.86292824511245,5.810802685070217,3.524018584844881,3.667414788578863,1.423002567311752,2.99142889978866,7.757004553320907,3.322012520995829,1.106986185820853,1.257678519398669,7.438908400625444,0.4608080349750667,2.106971289733952,7.159032928424321,3.31373215541143,3.584775356919012,0.192030496533995,7.45822656388185,4.733273421145659,1.275267552634237,3.941198574334412,1.134147819108311,6.472540856294218,1.297188685731193,3.101118647309493,1.757459559832267,5.299134745583966,4.074095608100998,7.498904395784083,4.253945622409978,0.6972444139248233,2.460890843145361,6.451713146431231
(42,),0.5212917817041705,2.27135945295822,3.264700492069743,4.143420531850751,7.731778388244689,1.666662498621541,2.76332018084349,2.59622495256322,4.449614272952147,0.5733145155635219,5.536313697398676,4.893580189304267,5.487121787896126,6.783430058254488,5.641317947109276,5.954790986824638,1.318908604135857,4.479762574004626,0.7405210229915361,7.747576184990633,6.75866061338084,1.385859392826654,3.27580439120186,3.575619691071291,3.787914845390377,3.839413272219213,1.908344286556557,2.562845654238332,5.992731683093625,6.033051134527213,0.8147016128669542,2.603864458023612,0.697221699895861,7.542698931477325,3.742202991984767,0.8893132868932291,1.93522247625804,2.63726961189102,7.044191575559484,3.500331776842435,2.065842431269198,3.935145139080729,5.86136513647753,3.63215092351415,3.849922830703692,6.880403449537975,5.843014357532264,2.333646930064287,1.461232942141747,0.6462620592120812,7.556557022339314,2.387714270832802,1.348200384922702,3.60359902117832,3.409832932940676,7.962727920372332,5.729535516648367,2.060390936995072,1.657801941472807,2.424200127299716,1.797799131174575,6.57317064754141,7.199266820371878,5.01837648832046,7.791533154482078,5.320569513017906,5.701095336910977,5.933349323104077,3.858163996206601,7.874507139439812
(43,),2.444396877855327,3.033942094774672,5.486698069959023,2.227445839798168,7.771212433317091,6.192692971761364,0.9805312777393301,6.961247563767615,1.727814707446726,0.8585135969039314,7.068819045526643,3.862606666307579,0.5182606719099941,3.24070814030471,2.688155051620057,4.463443852188112,1.672976254979298,5.649033454687913,1.726573484954671,4.499822586677796,6.046195983116316,4.39594542396799,7.522868018483587,5.447598912291217,0.3448293670861607,5.427631077942938,2.441270709785252,4.344809237317977,4.265475709638334,2.120063578271745,2.276270408261567,3.905217301464077,4.351382167420699,6.81879778014908,7.239228752985715,3.573698380539093,7.992275291730806,7.074494829528748,0.3083995355981906,6.937755061932791,4.787757071485866,7.997201799495794,7.10512753700133,5.662660444489652,7.8543087920338,0.5631534957284808,1.345244485851282,0.07463104973254137,7.342996346359795,6.028755352594135,7.217648282055098,4.461768280331863,4.994047698077849,1.789243687202334,6.480780245622224,0.04257068158841573,6.648959499209948,0.01878871682212421,0.2112104647489355,1.189137555515997,5.844643232057508,5.800110183088685,2.803726980314563,3.043688541707096,7.64381836841117,1.872641173719122,0.04353192527418161,0.5859438525162597,4.332486505126883,4.147419607942194
(44,),6.720930223924508,7.448173254856196,1.04312046244503,4.314246815267378,1.125403030366152,2.647712336509013,3.6825667240326,1.760789569658342,7.150316801600507,0.2492983403351626,1.180685885563045,2.000165293646727,0.1684222269735273,4.801571836104764,0.6173746704485901,5.474317711219959,1.646826248992231,0.7100506578415225,4.30721202043874,4.082893170374019,3.397955303624026,7.285470465051768,7.598546917826019,2.256431437218972,0.5319308048054706,6.249852365527637,0.5987782005731889,3.857059319656142,5.610778405608716,1.577744824230942,0.1580155066675087,0.9099507785555051,3.65075528891196,4.719235511872179,7.860481853237608,3.219764398629462,4.56271244316904,1.844980302502863,2.233256782405926,1.274209533433063,5.318741799983746,6.257056381639265,4.678610034486313,4.90517452300895,5.024266896520483,4.884113784943582,6.992088923611999,2.117882237453099,1.258188841953247,0.5393913522017678,0.6347294471541881,6.646921197724019,4.529878550339802,4.99403934345453,0.828704707186519,0.4805205468211453,5.705044671183366,2.285280451692485,1.90078790765861,3.274205897633012,2.976737405725122,4.731010297035878,2.912282251334332,7.092094184568238,4.011125670450165,2.088174389343252,2.889846955819127,0.9647206744718745,2.978552119623315,7.378937209706699
(45,),3.354751475069018,5.987668105172679,0.1441309647372173,1.8499125476775,3.317535442717833,3.150085857560662,4.907781453298725,4.186270685492357,4.046190993726786,3.192075797279124,1.037476205177192,0.7660750341600758,4.820702046212176,1.260584995973263,2.247404360275313,2.435120606890517,7.246384733274817,1.23372178902568,2.968448300321502,6.804878456135376,1.987932937140699,3.283643003757975,0.2497773147348038,0.7094543895510839,6.186201138115107,7.25989432271301,5.525031690997571,1.725677280641033,1.755655394977041,2.517487205044806,2.947267743362881,4.773250011410195,2.54490206674578,4.027936682254893,1.305389610654218,1.826391671548576,7.865543840338002,5.272067558651528,2.661390682647189,4.110688433056448,1.103783880457064,4.959818535487615,1.897144187590655,3.691984429918067,6.390936633416149,0.04437994651184234,7.886222474887773,0.2991794050635608,0.7588577543994686,1.694773868631044,3.68226514687652,1.088711269196907,2.284265847271262,5.545948925024256,3.107196984667611,1.974525676652391,7.191269206000873,4.692657503328387,3.630913032857398,2.579981536861872,2.741689467876331,7.512235874489442,1.336250929357245,7.550913578835874,3.422878414036784,5.460495623254069,7.032074272718162,3.911512569926776,6.456896537890291,3.074501617445241
(46,),2.612524020500633,3.315297525660804,5.51986396844078,3.255708521626909,6.623229450607261,3.300293135639592,6.621742676256656,5.908603787383041,4.506693713703565,4.963385173946597,3.766129007150309,4.732608025336316,7.943359634628878,4.851782715524822,7.583808679618214,1.007721993521285,3.949344768752979,5.880507495125736,7.273029705186336,5.271772787113065,7.328227822568133,2.935166371997444,0.5363608273785382,5.799315075488192,3.243216955185337,7.901715201647628,4.279247554663482,0.2964663266421904,3.52450373080439,1.407572305422286,1.606402982829143,7.822233715588304,4.56127672442463,6.157655529609212,6.219865916580233,6.291026317241975,3.251308315369435,6.043840385242311,6.921290588815032,5.673997336265653,0.874382396450466,2.007846610600773,5.763277145838043,5.196405562212522,5.790459134067675,6.102818789699033,0.3871630829579983,7.714577725740117,5.351176225324594,2.48543280650976,5.496578810920606,7.942194920961683,2.60533026542379,6.018580943634688,5.73443496287113,0.03485625529441785,4.32484557441821,1.027717176431799,3.917121647286795,0.4517995870026904,3.279427851605298,5.239278798878598,5.150461347468423,0.2308142674890351,7.448290187176447,0.750082446975603,6.153401001205714,7.004548640473966,6.617882491898072,4.917339964717772
(47,),7.244112103749133,7.095408449087498,2.853008137581477,3.61310814809608,6.842117442548775,2.172135794375037,3.344536581999548,1.545098712405436,6.552277399654498,5.715418424923033,1.315006747679089,6.669491318081878,5.155026701519667,2.406356444247422,0.1833521462186771,4.913972057088953,1.425971085857697,7.337783451361373,1.662888080257449,4.602402942024094,7.183439512223108,1.904411349143247,1.143146411138777,7.12929455591224,2.466912457743986,3.516714408653068,7.351208759571521,5.045770078079556,1.859593849397449,0.2608871123011623,6.124685930354963,5.492673621023335,0.8691351399667047,5.512492744236375,6.491107070812735,3.147293273356584,1.93858826357632,7.991001414294856,1.255598965050486,1.655278522611046,2.216006307090812,1.182290613154771,2.531025981469505,0.912428130061484,1.584262847644678,5.146047916002213,2.573860005565958,0.02059830343165854,4.319657893088513,7.016370493473238,7.761214568768547,6.751534498378778,0.189258013866365,6.087820441998208,4.330936845657937,1.694694443072211,1.336989178933706,2.96939533147611,3.641127338910277,0.5769950467320142,5.72321403442992,5.087944133612802,0.4603090165713699,6.247826454266046,1.420824592952252,5.494057041487376,6.783757847690662,1.27819508326066,6.799286553399902,1.174193168102271
(48,),3.055624327858513,0.8304619624407956,1.948480831485845,7.420220387945741,4.965535525971574,4.468312064371346,6.985122929180793,3.80499653586957,1.982188570242006,2.265988261383946,7.674588652772242,1.075573680929297,7.733682447571709,1.495944719609698,6.223643365933161,2.757132167155255,5.119571874468821,0.7617570828299951,0.4156265960911962,3.352651493794119,5.53709712888209,0.3444165381424855,1.964343642485739,0.4203823383753025,2.275214985701115,3.817225957235725,4.706502300058497,3.168423141571726,0.09692901422403435,1.490359275358269,1.795647458735327,0.3308135517721806,5.062719804081218,0.7523970731177912,3.621481155553881,1.529763253526985,4.361820847280117,6.985916483789761,6.496318698590279,1.95296539085363,2.095317269144502,5.782101986969154,6.220470177133889,7.413946550434704,6.831902929535485,0.6595040838389284,7.332340568250184,3.516945477312241,7.254679865806128,6.544827969755138,0.6282437404065981,3.110158076569006,1.076865703067108,4.257487853112222,1.534271610093902,1.271719012596222,4.668258234427803,3.195007108467771,4.419606520754606,2.294130623224361,3.445078470153293,7.884481397276089,1.733020120732486,1.729073605992283,1.118015055245085,5.865661053259244,1.91165231758855,3.31361504300587,3.875127999187058,6.381745824410021
