index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
(26,),0.901951513249033,0.4541764492373861,0.8194047482743336,0.2872184193654658,0.839032638221417,0.747644060374493,0.3074303784834081,0.00873155204652162,0.6812921835340173,0.02198177539441182,0.6194125599639816,0.02099301938204322,0.5838467244931506,0.3427157950778781,0.5895895308949741,0.05862032606737968,0.4208011319953008,0.4982682769226439,0.5059309588768277,0.9689834937530508,0.637398528319917,0.7645370183834046,0.4474007585308945,0.5568862379106646,0.9468545634033012,29.03602686375159,0.3715262694806897,0.1197284101931965,0.2447995256056717,0.6888517756593993,0.3528896789316027,0.4218887288589939,0.9234320471558136,0.9260399237094139,0.9324790954267788,0.09804879876928065,0.3091610195378932,0.1557884835622864,0.6248056577932878,0.2200358345724263,0.1229475475375598,0.1383613593892295,0.4210989112029738,0.257960761828176,0.3963723568026455,0.2263386065861717,0.6887956829926811,0.08619232629331272,0.8949562260009567,0.4704640494947739,0.06552075099089942,0.1771606211071423,0.7383207589899703,0.544019795130643,0.7187832150061676,0.9826592008532054,0.4025316538059652,0.3822925635200404,0.55991299795865,0.2661584849378344
(27,),0.649646856123238,0.2989533469140956,0.8691773763513021,0.3780885794058515,0.3080668492792143,0.1005718629209253,0.1116607286367306,0.8022933618218702,0.7119288022256786,0.6184785067070819,0.9000628484392217,0.002546129500806907,0.4665521474951876,0.419915620248577,0.5588100081588083,0.1097551507037286,0.7554435139808638,0.1743760871402098,0.3679592944685908,0.8572273794654366,0.09380296626318636,0.535836383661297,0.1212430745859643,0.1038232844897824,0.3280463824388855,0.4907222352294267,29.01589418810757,0.5239039941082738,0.7240608937195835,0.04144390370866615,0.3323498243660407,0.8248301524819257,0.4644426069527683,0.2048515806279095,0.3316948477236176,0.1767760907691942,0.2862540457258991,0.1252100164025474,0.4169318930886818,0.9131075567582662,0.4773409349935243,0.127705603496052,0.3952475741687688,0.9712593915577435,0.7325383991700586,0.4477826000029141,0.7434841421148984,0.3591635052098803,0.05714348752192329,0.9069690302252519,0.6904537927026017,0.9065174963727132,0.5902245907425644,0.8545716565986717,0.8733457557794616,0.5598770049889111,0.7755364416028848,0.06461914855558315,0.2796198983715289,0.2317185471156376
(28,),0.2860711720097096,0.4988016994174899,0.2788713195947487,0.5044849838300203,0.00826626229473549,0.7123089257998233,0.5648444166248612,0.9183113084477617,0.8861380485891458,0.5029861606085209,0.4034623725988124,0.0739898949627046,0.5285959407757909,0.07377130009035843,0.6806672875214561,0.2217044931093995,0.1944488197015517,0.01784721626007391,0.1084921281522537,0.8843793240394853,0.6171923302732969,0.09459589057059593,0.7158467913409585,0.7677468902701551,0.4068575731584936,0.2696682162217843,0.3502838068005336,29.59799786511907,0.1950031898315639,0.6854321835730118,0.3265289967121796,0.3383713057627866,0.3323833604390156,0.9247380075055266,0.3949759292022508,0.1020244553355097,0.01091876953028219,0.6588014389148182,0.9443068760484754,0.3633686618106619,0.05409088235439022,0.223380799631374,0.2756735282785088,0.5612145599871333,0.828609514830784,0.43948408700417,0.938688715506066,0.5709676614779124,0.7734558666816471,0.2370099377641228,0.6165444614331427,0.5117912637297319,0.4564219926459591,0.842348424506289,0.9242818940108489,0.4847834670659913,0.92693064645087,0.8501241689578284,0.1418718683925017,0.1220363420459435
(29,),0.160690940015265,0.8253384614331151,0.9390204966252661,0.5584092473769054,0.4659772131554806,0.5281741970315158,0.6575090501575219,0.4369005396397776,0.3560129018103643,0.7761017818556113,0.03137079433530269,0.323366479126268,0.5020127814614139,0.7475591383794765,0.3437819933600583,0.9200002602134406,0.2499073757494304,0.2476898244771712,0.3640387866999423,0.1934256247565589,0.7456424718853011,0.1100403105816193,0.26152134979924,0.2974716112728952,0.8571223465436875,0.8238705201424464,0.30318296971075,0.9106876113697264,28.13957244024908,0.596233474341671,0.2637202964935526,0.06211620931156717,0.6785240111767397,0.7676796777836381,0.01728747017140942,0.2228496030066976,0.7346425706706547,0.5193274372677686,0.8983854234010559,0.03597339611286363,0.597387191772132,0.3927406613510691,0.6916456488246069,0.1259239751138254,0.2180156148009807,0.6879657584229654,0.9260877622275542,0.1852744128724438,0.430259295595208,0.09581820055510532,0.1736994030236498,0.4987976963386653,0.840320920366791,0.1993116142770424,0.7111459628180549,0.4949746309507916,0.9437802626792307,0.8881270732439063,0.2685002603144546,0.02622944599743435
(30,),0.442031682731377,0.1249953243308518,0.1615146083573138,0.3498378892406924,0.05093008703278021,0.9185158622784837,0.3466017012280755,0.8666825839051917,0.1393336675405232,0.0789463032325026,0.6442868920283821,0.3851006746854191,0.9580026485748115,0.4447699671767824,0.0927393969764757,0.6607029657900458,0.6779607884331457,0.3662407874850591,0.841250841482964,0.7176207674411613,0.6040614287378154,0.9760165397003887,0.8134120421898838,0.888048292893258,0.1648289343535601,0.4144171801043139,0.749787833382175,0.8736562213485519,0.4226380343217005,30.32519246222092,0.4253376292784786,0.4329032796461312,0.03271428228470846,0.8569116565331015,0.7713301835662135,0.6904945762214212,0.6503592950748366,0.8753477607392048,0.757213668508009,0.9013138854034555,0.3607711064305367,0.9557508934971226,0.2160101769613172,0.07190495391518249,0.1681657031883604,0.3462896951069602,0.2370495245151591,0.7045442508843964,0.3125377035434479,0.2387324737931898,0.65511122244153,0.7547399059084543,0.2980401407727554,0.5478507974466093,0.4756027040941108,0.8045289680966988,0.4833185446352403,0.1596086704119807,0.7152136403232958,0.2405632220153305
(31,),0.9384816788576895,0.5784819295416014,0.9906897705970685,0.5180015167394746,0.7971001749761526,0.3567753571100227,0.3863064222712743,0.8235253797653855,0.4652474214852764,0.3733313890471776,0.6525309161499059,0.6761023190314384,0.2854266455593142,0.5565691653364584,0.2226793452257539,0.33094446278777,0.9748005502207518,0.05103818780876417,0.1118793508755616,0.1059644933006459,0.4838580632488486,0.4325410047452135,0.2025062907457913,0.6676213975206396,0.2390611358024645,0.6843439362589697,0.07147466282067873,0.3354541472032476,0.3473572540857528,0.02745670549075238,29.82857372208443,0.5437093226832221,0.8635736988456085,0.1563595403796391,0.4498099493057487,0.448382397032454,0.5387022082015808,0.9060200356892523,0.3296371472333508,0.4470599953008447,0.4699428914537619,0.4175081396421684,0.96265284200297,0.9604775627425097,0.39473831182316,0.9967701910620478,0.017873147744225,0.1094038147966936,0.4284126968265249,0.3409255845223184,0.7016064563108844,0.5258551580781785,0.6654198207536941,0.4341448511118395,0.890956306208002,0.9491480137269747,0.6937812789621375,0.391380953043544,0.7069948408635518,0.3897754911276922
(32,),0.1893783654038999,0.8218462907419666,0.4960606662443572,0.1269455688676283,0.1250134899140745,0.5126589712371681,0.8159812016489849,0.9096454763679294,0.9861963968666284,0.929007710201472,0.567461364830646,0.3734911502685042,0.8937657681966369,0.1151236149297119,0.2602124169570382,0.8508786887471949,0.3236478638202687,0.5587115722659962,0.6421284002835219,0.890810581284561,0.7730807985355629,0.2309177463418343,0.7324544299953237,0.6143252880454295,0.4702652675034102,0.7896816348481419,0.2262571264868178,0.3027516860786658,0.2903481487978711,0.3968803410400863,0.9544142749035873,31.15120505294474,0.4625986379697026,0.250097495003435,0.1772374701165668,0.7144350465416079,0.4481890831826187,0.4697298954512634,0.1530850044156747,0.8567668228210413,0.9130044428311772,0.5589901751616214,0.2672249710505255,0.2042633140290014,0.9482452225894521,0.2463899265912509,0.937963823208539,0.3699632702312189,0.7553944166147227,0.5124807067711176,0.4152556789384603,0.3322556935420978,0.2459039762874497,0.9213616014539299,0.08471653067343779,0.7102196740664075,0.4799113756713368,0.1836760227946251,0.8176659054454405,0.5338365678360869
(33,),0.2580941829734789,0.4327550231306187,0.3633990873629407,0.06354317993821808,0.2072088738548276,0.8232819025690958,0.004460220466049421,0.324167232184973,0.2642510348994812,0.6695969890866638,0.4291825394159881,0.08932154851992773,0.7071429350160163,0.1929928103911633,0.2937999479226354,0.2127663394608555,0.2050440084619093,0.5223428728222829,0.719713719517982,0.4537222582933134,0.5406850912198664,0.2117184472878685,0.03791167343434877,0.2527479591450848,0.651799065126532,0.5425526326362834,0.2133686100234135,0.6830963415351112,0.9269902769613465,0.8447252475432465,0.8564917633921234,0.8093687594794612,29.98823134375733,0.1730651377693556,0.7989623349024406,0.3833063275286561,0.5955805741893629,0.2185531456486385,0.3822478587554453,0.7535003615405039,0.3901884096732651,0.5215794116462147,0.9196675616351117,0.3012431777904093,0.5850716026432011,0.2083626843746167,0.9912424450773492,0.9528904545051953,0.9414087956282625,0.3258652939292971,0.6306236722086934,0.75009147492263,0.3884368048534286,0.4354949549649708,0.920010999892256,0.6702111958883042,0.08119512293096413,0.2809601734843384,0.004578300255745083,0.4922985393671821
(34,),0.3605310046020017,0.8206954281100388,0.6843503446941844,0.741623329479407,0.1027425930863192,0.3158271573339476,0.8999941175603754,0.3699699021651231,0.5260431043160727,0.07260164880836809,0.5855657654038735,0.8473568708149477,0.1949761574100106,0.2765648986527264,0.9737279740248469,0.7929375326689567,0.5961664745740977,0.1488853025563534,0.2793469351348902,0.5985971268967476,0.08240622315679182,0.5165113470635943,0.8383828278081139,0.5584797011284055,0.3297742396262273,0.539982561814215,0.4072586430097526,0.1873127533872765,0.381313631405789,0.8906045485808486,0.671001888349935,0.9092576875420982,0.1675062827974253,33.35167958782947,0.9601877598697146,0.5625710685065108,0.5316935009195339,0.4055164049696633,0.832339626003153,0.7950621837748726,0.4043798399611153,0.7200129044652696,0.01951291524181072,0.3946232595267234,0.92685558419326,0.6580191225768103,0.9622984047532497,0.4761181118025657,0.88170282534642,0.6398349089688076,0.7240339584169893,0.938706925912715,0.6495831517597438,0.6242222664107219,0.960358949304185,0.692415451631127,0.813726414708501,0.2186242867332975,0.05292948517708336,0.8280542729318552
(35,),0.7393191728334343,0.3636646446834699,0.9646674992190274,0.8603874950950144,0.1056246457554839,0.24006019207294,0.6854078053608168,0.6585262520352471,0.2659429331485048,0.6893058228575828,0.614565966504649,0.4891442885085125,0.4440680068304052,0.9533153629510371,0.3790194443006834,0.02052619597644937,0.6141762499374321,0.270910864145413,0.141614988403599,0.4030887197861769,0.6207086855601572,0.4793212593106179,0.4142226205627929,0.4669605851124124,0.3642618197195911,0.8545146311612497,0.7591627781641073,0.04237294307712028,0.1137693607913374,0.3553198877764727,0.05970197308496059,0.1686882299233245,0.0718502263080264,0.8908013824044371,31.44432518786405,0.3665852175553073,0.9414192733355888,0.4473341367385941,0.2847104212473508,0.9047667157290006,0.07408510053301338,0.7705754511474239,0.1682831688375208,0.7829539190007578,0.6111021584037011,0.9884939336834163,0.5449072318526453,0.7107067462164538,0.8636038082585292,0.6957288818869459,0.2532103520666552,0.9261216098737958,0.8886180473891435,0.2723398385326002,0.01025981236334982,0.4343209697114974,0.6691513672016958,0.2755976216925849,0.535653629113799,0.4676191195757116
(36,),0.08117931442831915,0.4055667619325875,0.8957383427412225,0.2074668271206013,0.3842845123529592,0.3916423174661682,0.4362942770690357,0.1844928972211257,0.5369124874136728,0.2325645036184978,0.6917456896615912,0.4570311321638988,0.2786786457995129,0.2875876046571578,0.856611843597878,0.1726992795733812,0.1144246132925867,0.3606762262676363,0.9069647688348781,0.9415371063897363,0.4450922198841017,0.4334674558041034,0.6616692015560858,0.7633783786658438,0.6981169288828207,0.6055192960617112,0.1957115309177634,0.1010857118398054,0.6140785627441336,0.4887886751491605,0.4518856629287268,0.8251365702681799,0.7935127575128301,0.7313499410849079,0.7638485240008918,27.37765844121361,0.5077789585955322,0.1403397253531041,0.822723070509589,0.2388160999972109,0.5316164971913299,0.1773172017352515,0.7150270420098002,0.5510859956869684,0.001326099029838015,0.2107809581255027,0.878943877592347,0.4244987164498168,0.1619491527710392,0.7670279396958506,0.114004171212424,0.1369949931514844,0.2999363949064778,0.9981019951509562,0.1185750431965552,0.07609620948143532,0.4987535910680488,0.2267702849296775,0.4138621691173314,0.2587570457729542
(37,),0.7871929009483827,0.9559358029061296,0.1242171510813274,0.9022343909450239,0.2678649494136034,0.9791693264597076,0.8558141560656145,0.2055175514084276,0.7376950795292386,0.1602705593993154,0.8373929863034961,0.8674883432573931,0.5252727430008982,0.8726733112846218,0.63334996942732,0.3292965236691563,0.03626571278115222,0.08498650141743774,0.9362345121423006,0.9680249520594658,0.3205011933253351,0.8293820424092218,0.1578613757337305,0.6714611378135359,0.8811719395489755,0.6745962787721621,0.2965523708084559,0.8078698809869662,0.8886221091481334,0.6690763860745682,0.6539429052589737,0.6039804048923981,0.878682899997326,0.9518371146659895,0.1877930634782572,0.7910012964381551,33.35230337903769,0.4127981683198474,0.7940677620944355,0.5713520217981602,0.07550107791734072,0.572995085456998,0.5547621843960956,0.7809100056520458,0.7216822924316086,0.4456190419059335,0.622678426351712,0.0977344662535279,0.2370983842135537,0.9060993613236391,0.1287789963631305,0.2184595554311341,0.2819547314620622,0.7719622352139696,0.06383093305629983,0.6275436509404705,0.7344862688763834,0.5471094941443408,0.2284548668599854,0.6151945457228293
(38,),0.2503514430984204,0.5690458144838884,0.9312032352517403,0.4435634736248688,0.5806921498109032,0.9365079854447528,0.4020170040455135,0.2930333057938473,0.477541768399895,6.212929243704841e-5,0.6288761508425219,0.4946851909044184,0.7599094501648712,0.1983863937827154,0.1727068674301002,0.1460305637325776,0.3771617763598745,0.6147521486228257,0.4368496841743679,0.970744845727533,0.6547165550019286,0.004973223463736842,0.3291836604628985,0.1882276737913795,0.8663583425867454,0.6638119707467943,0.774205408587965,0.7617544966039177,0.4791994561358903,0.4454386475515361,0.4095332591952169,0.9451453499924347,0.9895002634938982,0.6073927940022907,0.6385719034653874,0.4997640850446117,0.7556084870891189,29.94865284818305,0.01260174109104696,0.6447008511308285,0.4582396529086694,0.5115616453802397,0.3578331965595197,0.5567337790563074,0.6121717078987573,0.06494792523372818,0.1121467798037681,0.1779219306108121,0.9312859276246236,0.2559475483080003,0.9084184758780705,0.4581705188355439,0.5807606210454046,0.02439838332553519,0.7989287653885084,0.9322811253649851,0.1460427588939739,0.5843001897227622,0.9841453065738622,0.1276070593442848
(39,),0.898840867597729,0.8708721123744292,0.949860981172483,0.3270706503922273,0.8704445481090156,0.7977230330651349,0.3963717407404156,0.332121334753367,0.5020890099268188,0.8226041436144331,0.6392171073427021,0.5454803021049659,0.2034476682363223,0.4744843124170575,0.2458170381721798,0.4946679080497803,0.3713814626144438,0.8253675674069391,0.07292656906241651,0.6970861345878723,0.5541869637612872,0.3232672805309724,0.7373453159187332,0.139617825781609,0.8201155146190744,0.1812232581504363,0.4755839202022444,0.5878058788044331,0.2374055366234949,0.738412877471012,0.178741507120249,0.04131234604874261,0.2557585595793921,0.3460194905050293,0.6759327249517066,0.673299549744833,0.1695383281483846,0.9200430176292834,30.17118890219747,0.9093636924808246,0.03927579757439403,0.05406935155313836,0.8489776712066063,0.03664929177824323,0.9851953626107192,0.6847852772151248,0.2476996629286459,0.1568666446885683,0.8482602465667565,0.7199723360199589,0.3582202083170901,0.04373648277170693,0.3575847154690187,0.3852209257049735,0.8489122709252392,0.796373032694846,0.3381326465831535,0.9237133372278444,0.9135219504015587,0.271173610147416
(40,),0.02347740387324804,0.8681203089600381,0.0716119082007657,0.9521427861424524,0.888695487710998,0.7317836702064755,0.3334940221824309,0.8320367889058641,0.4785485007363403,0.4824020220229578,0.04067999682147257,0.2814046778609182,0.09178085622573275,0.4426392657259743,0.1388433885559028,0.4776131029629713,0.7893768671453599,0.9149548470936152,0.4605770257958145,0.08247241963914946,0.2252746743603987,0.8872154418395646,0.4572356554982195,0.8113107707641396,0.1271476507158393,0.8825296719055202,0.614635350639321,0.1833482851503395,0.2043544686514697,0.8211171737945654,0.7799510796828057,0.3488624466967346,0.1061721097053239,0.002946759161233742,0.6349149266573351,0.1650284398653069,0.1213016563275967,0.7664828061173034,0.6777968141020175,31.15030852655263,0.7351292826896764,0.6949764780793736,0.5621786540992814,0.9609872611235629,0.7229776592099632,0.1992556949756541,0.198224306764702,0.9488744947283557,0.3019661381015666,0.5419556501880217,0.4624312750363437,0.7465183368086197,0.9571845122613198,0.3273519774446841,0.6855600484364271,0.7905972588668023,0.9235160465953796,0.7895522914403238,0.9884778678477809,0.402311763451272
(41,),0.4218650735008758,0.839572723077216,0.5654274333370207,0.6271400129238835,0.09979220334068678,0.8283635789517697,0.3176373879635026,0.7066380776475375,0.5462789259365022,0.6637709646062213,0.4582165068200263,0.443832271455975,0.7581386325280323,0.4409404419988099,0.5977218978173219,0.8029065820550015,0.2851956019700242,0.1290437692879801,0.7939833212903629,0.2427789614577746,0.06123543565718963,0.7160114967626771,0.4896238640269965,0.02083771214330499,0.5791622437165426,0.8730146797236424,0.7531152475843923,0.2801077821056942,0.7804119401313956,0.1552560920542611,0.2690849149842452,0.4727904016413932,0.5329047366937825,0.1029478327964626,0.8666997674940837,0.7084592418408655,0.4133461720299864,0.4981681071017909,0.6329393683060294,0.2951768565666463,29.78650686084906,0.4207787630106811,0.2786144561821918,0.9021838001277812,0.4302500229587566,0.4434396248876673,0.1690517963098213,0.5287957856451082,0.1973307886709713,0.1860764604883292,0.6025663247448069,0.07803640180881519,0.6016067300731226,0.9610739106794612,0.5589508503968788,0.9019110382522074,0.9200726949197572,0.1749235560497481,0.8120447077952754,0.5382608865197601
(42,),0.2421262996545739,0.9295179760599958,0.8928189640368768,0.9753311080216768,0.7792527445198626,0.9865204870897145,0.4680766544591968,0.7040703751921848,0.6476416997910741,0.8105353731759292,0.9799258342968641,0.463120731411233,0.9063091621220098,0.7048110734551455,0.3953757456995274,0.1721147886111833,0.8572061655660729,0.2232565375201115,0.5523004112379207,0.8230369766389873,0.8167414134531716,0.244059062511836,0.5846255879859709,0.631236596598154,0.7123716174511917,0.5391554613355959,0.5214249902874348,0.3281350316715627,0.3653212254207142,0.6372281753911182,0.4034940701147948,0.6881425879093713,0.2705240829884361,0.9940651296347269,0.9420365993793585,0.71783956040138,0.443993402230042,0.2403080894587138,0.4075081446341243,0.5589817783253951,0.2715889507825799,33.59971406425538,0.9498948479256332,0.4985176907515727,0.1984776077552614,0.4856365437719683,0.7652777930887972,0.1639943848077976,0.04403667658767211,0.8177022078283572,0.6069319989793448,0.5669593121492104,0.9717382906332751,0.04407722819623827,0.8765662384964442,0.1407117958685141,0.8404182822330998,0.3282639300944313,0.0147794952387223,0.4435990733232282
(43,),0.8735359785052451,0.2705832973330771,0.3429585039451957,0.670224535469792,0.4595409902619342,0.5608382168295207,0.198648609398786,0.6858165669448347,0.7297323081591234,0.17932195098892,0.2202907412740013,0.1534715345793814,0.8497461666447513,0.7170418825427696,0.1603479753458735,0.4779734184059306,0.3263469328319174,0.8929837531702454,0.6048005829987078,0.3564996618084638,0.8594018804990088,0.9097131557572935,0.01462020955890734,0.2938771054752006,0.6495271045324701,0.4202791616145835,0.235932632912057,0.2939463075137548,0.8821237512557996,0.5817601354709362,0.928796896046601,0.08504374692382782,0.27628729219317,0.9176333363290905,0.7493313382593135,0.1259575315134573,0.4203538271747533,0.7343587326647845,0.09869131979719747,0.4422904787918162,0.9631706389392274,0.9726146227516372,32.8579898516583,0.07633086051401831,0.3410800233867629,0.2707624913612925,0.4573494677448341,0.6588164856989954,0.7531271866176522,0.8762066951525369,0.2582444429253845,0.4080248000374938,0.9887658287639421,0.1733733405620315,0.3898889418767082,0.9608744641651032,0.166364668899551,0.1564699258690182,0.002991779948323935,0.5814020131427028
(44,),0.9379249095154676,0.1753197194561242,0.06737383688567118,0.428929011285331,0.9766373318303258,0.03220421152579275,0.9378618396898327,0.6623974670386151,0.6120108808868555,0.6857818013620924,0.4841176642513088,0.7370275134501806,0.6048040615794443,0.6574925628566031,0.1913482553859328,0.6295470471274888,0.1213174814034223,0.2746361148673397,0.0737346236921819,0.2698104078645209,0.2502728533427594,0.462684223346053,0.1110709968641152,0.3524915412938451,0.8414181497023961,0.705488121107579,0.3993575416112009,0.8465408787413072,0.6440569246526969,0.5098327426813258,0.7119907469460731,0.216319800996472,0.9314402379724324,0.8209861553280587,0.5786413805378591,0.9052237788046897,0.7145588793665808,0.07555666348735995,0.210741018044504,0.6130399051727746,0.2814903693333534,0.1615443467020424,0.1641884773399776,30.32626416756653,0.01357342022314774,0.8775445036796456,0.5231691395697959,0.7308260704845524,0.7403709283255676,0.2185691500711991,0.3079038934792528,0.1753295311662644,0.482618049743201,0.9256225084962642,0.8901065030270191,0.7756892994234721,0.7836563004983126,0.601863206399696,0.5030083356890411,0.2748303340363315
(45,),0.6851864457243919,0.2164640735722152,0.6018691387180216,0.3252944777221266,0.1959597821428321,0.3698192887065143,0.7568787296895855,0.6497492773180048,0.4710485467870345,0.5285706108729782,0.9260290244722976,0.5391724825069646,0.3460929121056213,0.03609019791444462,0.6371036399008116,0.02838165245659652,0.430390627505538,0.60090433385456,0.6646329921357098,0.8103496372293892,0.8645718688531707,0.7937269680770637,0.7860562293023889,0.3188956364108391,0.2387954961012038,0.5865506884859644,0.06123369733638297,0.721959580470375,0.0968401979671703,0.7003769475662353,0.4315197109929626,0.3068300504108374,0.8928967551848456,0.9774901731766785,0.2996719950326737,0.776454528517418,0.2247725719144816,0.4032879805056244,0.8585266942818507,0.4200997687964978,0.2924731468019243,0.0621184478721858,0.779721622846605,0.4807888400700787,30.22083233112645,0.01035186243240317,0.5679063323116463,0.118418645762359,0.05733864146620002,0.241668431173712,0.441634299422224,0.1218680424487872,0.05442703329204102,0.5525107704769029,0.2011464674758744,0.7099151669624159,0.2456829257907858,0.7975485438394151,0.7366347831294991,0.7912048070118264
(46,),0.4702132881576451,0.7673516012520234,0.1343513505441093,0.4797220979475323,0.2319185338731758,0.7967297391885952,0.0415331012729281,0.8412014748013447,0.3797766978405372,0.8918625557775269,0.6122328245830733,0.8453209681645323,0.07680261258881714,0.8344489670754509,0.5615807693998172,0.7891686582853557,0.1347124338695203,0.4612362394326432,0.2709189183036332,0.2620276039406643,0.9240304580811104,0.8659964927383518,0.2940983420709766,0.3900469266227896,0.7368663084292185,0.07962967260688468,0.3011861431445876,0.2380551846029557,0.6650439144611962,0.0506606428011755,0.8879354282107197,0.4797135968908989,0.04891158057416133,0.2416242074619969,0.3089759118255616,0.2626592627171536,0.4812567266854936,0.449059150687993,0.7013289511074883,0.2240125466141822,0.8128741070230404,0.5373681587642682,0.846733174595966,0.3678017716428908,0.777882941606928,29.06135676068503,0.6559205376862967,0.9766621317080959,0.02730744130287697,0.528202272056198,0.1846368383988913,0.5632332508721622,0.5495684144440677,0.8887523533241135,0.4135365612124201,0.1221636453033488,0.9638899693762739,0.152420249678735,0.3866821866058765,0.781518870448747
(47,),0.4231689065448163,0.6673837827929098,0.8186735938051085,0.3363369534640678,0.5355610457864409,0.8534643733072818,0.1624468484231845,0.9562268361180039,0.3240961084945242,0.6649429208045959,0.05873983878946768,0.205728205165223,0.9037702054635705,0.2111774330299376,0.4595969043463204,0.2283274386548664,0.240891107765302,0.6609320630053945,0.0305127712988695,0.4390195734178743,0.4485800107348819,0.5314242176928805,0.6814711253467509,0.5314067265815025,0.9332780481643909,0.4786944110729531,0.9725755312932823,0.9923375622737424,0.2685509073632346,0.6495673004338696,0.1824856200062506,0.260063693428096,0.2672344248453747,0.2820083821348511,0.2532233466514087,0.7943672866820757,0.8334988550565992,0.8284269931116244,0.6206086038633314,0.02262059446814747,0.3211448605437259,0.6674213513685892,0.6000480862632359,0.558863313409886,0.5675834746707726,0.431051882468578,35.84253876463772,0.8974463037494622,0.8469367774102875,0.1260397464798112,0.8555754217977983,0.6711523047118809,0.09542918158984941,0.7454313450303832,0.6631735811358793,0.4628527623537729,0.8682525556341253,0.07236755819670644,0.9505631452871335,0.3604443878620202
(48,),0.5725933717869497,0.837319815622859,0.2821418740270769,0.9736617219332047,0.7223799126252509,0.6348976480263318,0.2464680925778425,0.119282574412544,0.9360170969711218,0.4304842952173804,0.1686144154725555,0.9275311896227861,0.1078581463830431,0.9514021909333862,0.6569432594186452,0.5143313260751006,0.1228311497442786,0.7574395037548021,0.9839655033983378,0.3705055785811939,0.3580690782866387,0.2182425231625475,0.7679625443606056,0.5314768137415895,0.598898252249086,0.4266524849417893,0.5729669314636984,0.1224091887437498,0.2484715464235845,0.3678772055593317,0.825929319330013,0.1499490377135581,0.8705971635238311,0.9202765682047066,0.9968432965905519,0.2845685347393807,0.4405643482327831,0.127213836582685,0.03400217471670964,0.2874203323429463,0.6999077706238043,0.5285829252270166,0.400796153273116,0.5776373791017627,0.5705937653882346,0.7011732851784925,0.755774247522641,33.9359929055053,0.9517299435366577,0.7835407297418965,0.6019936698168986,0.6420230843628194,0.8680417954683283,0.6428125004444364,0.2510265219116826,0.86293022937535,0.9596493753984205,0.958575001951649,0.9243818970974553,0.7777627825901622
(49,),0.4256682512104256,0.8117528460155078,0.9109597968823496,0.4657500024484237,0.7767052624443087,0.2295651872720412,0.1365203325530186,0.3958157202415794,0.3562203564133304,0.4091365597984126,0.2611453111926689,0.9674996138232248,0.5036415090947213,0.6243452848152092,0.9264292948007582,0.2997757061362,0.3794522829450486,0.2787276722823028,0.2766150529961095,0.6361531372850178,0.6922367997180854,0.1260623404734866,0.9494911560566845,0.5870594264725068,0.3465695535956862,0.207158216482298,0.6246249078432307,0.5960621780972457,0.1986269896305066,0.3165193289467366,0.36590214851522,0.4701888403540208,0.02809874566320728,0.5418244503819082,0.6888283142838609,0.2113911040265515,0.1293931205854302,0.8750415704740782,0.4234143883035487,0.566016497692354,0.3562809789841103,0.7475509558766197,0.9941682298511781,0.6253066672496131,0.4400422494855325,0.3321142498964981,0.3919356988629582,0.2780150717802045,30.80608475427517,0.5485149644433154,0.8024818058208898,0.7860592320955072,0.5290793107291403,0.3454115978515651,0.3098464297472324,0.8411888887996818,0.3138034314286737,0.6161496226970153,0.3852408582553768,0.978376974159203
(50,),0.6342453110322441,0.2348133079188948,0.343783189285517,0.8547442842176788,0.2175126525906597,0.3541195232434756,0.7723509423671353,0.433195185872488,0.2761112847396625,0.4957608671036687,0.2124010749200027,0.6400773123152669,0.1551697545020457,0.5808701902118181,0.801295034579102,0.08106851490875594,0.1498243286879359,0.99804154910584,0.1779538113027741,0.4319660358288024,0.909314189806973,0.5216963008625687,0.4343395766602003,0.3981200703581841,0.2869823358582494,0.07820664813784758,0.5365017330534307,0.649328079870506,0.1127387497430538,0.2046615828275445,0.6893838802173041,0.3674449512831122,0.6052922544516454,0.3245204050337553,0.1127861423002218,0.3703002274973796,0.6301945407290168,0.8848786208201512,0.9899479521817122,0.2142569435564526,0.2928551839665386,0.03988918914703944,0.2829705855446686,0.713906892610079,0.7581568318023332,0.97092569278329,0.5450541179311776,0.8585589352903952,0.2320178670850297,28.39032064527241,0.3042111394740986,0.891143644500145,0.4294755866870257,0.7714730029205852,0.680392991536988,0.1503265465714299,0.4218376923069755,0.02018289652796966,0.06911762024499592,0.8802542062623091
