28,-1.033676,1.033676,-4.804377,4.804377,-12.14749,12.14749,-21.27947,21.27947,-25.74217,25.74217,-14.02649,14.02649,25.44635,-25.44635,90.33766,-90.33766,143.5569,-143.5569,104.2348,-104.2348,-103.4475,103.4475,-376.3133,376.3133,-103.4492,103.4492,104.2289,-104.2289,143.5425,-143.5425,90.31173,-90.31173,25.41219,-25.41219,-14.05154,14.05154,-25.71986,25.71986,-21.15168,21.15168,-11.85558,11.85558,-4.333455,4.333455,-0.4711505,0.4711505,0.4322138,-0.4322138,-0.007820887,0.007820887,-0.1132959,0.1132959,-0.2033411,0.2033411,-0.2216708,0.2216708,-0.05867359,0.05867359,0.4219647,-0.4219647,1.286859,-1.286859,2.361129,-2.361129,3.055558,-3.055558,2.401506,-2.401506,-0.3954354,0.3954354,-4.748302,4.748302,-7.556996,7.556996,-4.748417,4.748417,-0.3956408,0.3956408,2.4013,-2.4013,3.055565,-3.055565,2.361736,-2.361736,1.288577,-1.288577,0.4251664,-0.4251664,-0.05432065,0.05432065,-0.2180742,0.2180742,-0.2048581,0.2048581,-0.126956,0.126956,-0.04202101,0.04202101,0.03646228,-0.03646228
29,-0.4322138,0.4322138,0.4711505,-0.4711505,4.333455,-4.333455,11.85558,-11.85558,21.15168,-21.15168,25.71986,-25.71986,14.05154,-14.05154,-25.41219,25.41219,-90.31173,90.31173,-143.5425,143.5425,-104.2289,104.2289,103.4492,-103.4492,376.3133,-376.3133,103.4475,-103.4475,-104.2348,104.2348,-143.5569,143.5569,-90.33766,90.33766,-25.44635,25.44635,14.02649,-14.02649,25.74217,-25.74217,21.27947,-21.27947,12.14749,-12.14749,4.804377,-4.804377,1.033676,-1.033676,-0.03646228,0.03646228,0.04202101,-0.04202101,0.126956,-0.126956,0.2048581,-0.2048581,0.2180742,-0.2180742,0.05432065,-0.05432065,-0.4251664,0.4251664,-1.288577,1.288577,-2.361736,2.361736,-3.055565,3.055565,-2.4013,2.4013,0.3956408,-0.3956408,4.748417,-4.748417,7.556996,-7.556996,4.748302,-4.748302,0.3954354,-0.3954354,-2.401506,2.401506,-3.055558,3.055558,-2.361129,2.361129,-1.286859,1.286859,-0.4219647,0.4219647,0.05867359,-0.05867359,0.2216708,-0.2216708,0.2033411,-0.2033411,0.1132959,-0.1132959,0.007820887,-0.007820887
30,0.4322138,-0.4322138,-0.4711505,0.4711505,-4.333455,4.333455,-11.85558,11.85558,-21.15168,21.15168,-25.71986,25.71986,-14.05154,14.05154,25.41219,-25.41219,90.31173,-90.31173,143.5425,-143.5425,104.2289,-104.2289,-103.4492,103.4492,-376.3133,376.3133,-103.4475,103.4475,104.2348,-104.2348,143.5569,-143.5569,90.33766,-90.33766,25.44635,-25.44635,-14.02649,14.02649,-25.74217,25.74217,-21.27947,21.27947,-12.14749,12.14749,-4.804377,4.804377,-1.033676,1.033676,0.03646228,-0.03646228,-0.04202101,0.04202101,-0.126956,0.126956,-0.2048581,0.2048581,-0.2180742,0.2180742,-0.05432065,0.05432065,0.4251664,-0.4251664,1.288577,-1.288577,2.361736,-2.361736,3.055565,-3.055565,2.4013,-2.4013,-0.3956408,0.3956408,-4.748417,4.748417,-7.556996,7.556996,-4.748302,4.748302,-0.3954354,0.3954354,2.401506,-2.401506,3.055558,-3.055558,2.361129,-2.361129,1.286859,-1.286859,0.4219647,-0.4219647,-0.05867359,0.05867359,-0.2216708,0.2216708,-0.2033411,0.2033411,-0.1132959,0.1132959,-0.007820887,0.007820887
31,-0.7978071,0.7978071,-1.266091,1.266091,-0.1076931,0.1076931,4.033829,-4.033829,11.75288,-11.75288,21.15158,-21.15158,25.75495,-25.75495,14.08658,-14.08658,-25.38917,25.38917,-90.30053,90.30053,-143.5389,143.5389,-104.2289,104.2289,103.4475,-103.4475,376.31,-376.31,103.4416,-103.4416,-104.2433,104.2433,-143.5642,143.5642,-90.33398,90.33398,-25.4175,25.4175,14.08735,-14.08735,25.80685,-25.80685,21.24639,-21.24639,11.82867,-11.82867,4.027525,-4.027525,-0.03875248,0.03875248,0.00225283,-0.00225283,0.0551671,-0.0551671,0.1269805,-0.1269805,0.2004014,-0.2004014,0.2136088,-0.2136088,0.05137968,-0.05137968,-0.4265816,0.4265816,-1.28899,1.28899,-2.36167,2.36167,-3.055363,3.055363,-2.40113,2.40113,0.3957236,-0.3957236,4.748414,-4.748414,7.556931,-7.556931,4.748225,-4.748225,0.3954354,-0.3954354,-2.401304,2.401304,-3.055044,3.055044,-2.360358,2.360358,-1.286263,1.286263,-0.4224512,0.4224512,0.05613885,-0.05613885,0.2175817,-0.2175817,0.2024566,-0.2024566,0.1272122,-0.1272122
32,0.7978071,-0.7978071,1.266091,-1.266091,0.1076931,-0.1076931,-4.033829,4.033829,-11.75288,11.75288,-21.15158,21.15158,-25.75495,25.75495,-14.08658,14.08658,25.38917,-25.38917,90.30053,-90.30053,143.5389,-143.5389,104.2289,-104.2289,-103.4475,103.4475,-376.31,376.31,-103.4416,103.4416,104.2433,-104.2433,143.5642,-143.5642,90.33398,-90.33398,25.4175,-25.4175,-14.08735,14.08735,-25.80685,25.80685,-21.24639,21.24639,-11.82867,11.82867,-4.027525,4.027525,0.03875248,-0.03875248,-0.00225283,0.00225283,-0.0551671,0.0551671,-0.1269805,0.1269805,-0.2004014,0.2004014,-0.2136088,0.2136088,-0.05137968,0.05137968,0.4265816,-0.4265816,1.28899,-1.28899,2.36167,-2.36167,3.055363,-3.055363,2.40113,-2.40113,-0.3957236,0.3957236,-4.748414,4.748414,-7.556931,7.556931,-4.748225,4.748225,-0.3954354,0.3954354,2.401304,-2.401304,3.055044,-3.055044,2.360358,-2.360358,1.286263,-1.286263,0.4224512,-0.4224512,-0.05613885,0.05613885,-0.2175817,0.2175817,-0.2024566,0.2024566,-0.1272122,0.1272122
33,-0.6351976,0.6351976,-1.424911,1.424911,-1.674666,1.674666,-0.3031707,0.3031707,3.976086,-3.976086,11.7603,-11.7603,21.17767,-21.17767,25.77796,-25.77796,14.10042,-14.10042,-25.38356,25.38356,-90.30053,90.30053,-143.5425,143.5425,-104.2348,104.2348,103.4416,-103.4416,376.3102,-376.3102,103.4602,-103.4602,-104.1874,104.1874,-143.4547,143.4547,-90.18362,90.18362,-25.31947,25.31947,13.88814,-13.88814,24.86751,-24.86751,19.02019,-19.02019,8.109036,-8.109036,-0.02571315,0.02571315,-0.01232408,0.01232408,0.01054665,-0.01054665,0.05468719,-0.05468719,0.1238257,-0.1238257,0.1974896,-0.1974896,0.2118021,-0.2118021,0.05056717,-0.05056717,-0.4267892,0.4267892,-1.288936,1.288936,-2.361562,2.361562,-3.055284,3.055284,-2.40108,2.40108,0.3957993,-0.3957993,4.748603,-4.748603,7.557323,-7.557323,4.748817,-4.748817,0.3959493,-0.3959493,-2.401702,2.401702,-3.057988,3.057988,-2.368094,2.368094,-1.300252,1.300252,-0.4397203,0.4397203,0.04961129,-0.04961129,0.2550263,-0.2550263,0.3393969,-0.3393969
34,0.6351976,-0.6351976,1.424911,-1.424911,1.674666,-1.674666,0.3031707,-0.3031707,-3.976086,3.976086,-11.7603,11.7603,-21.17767,21.17767,-25.77796,25.77796,-14.10042,14.10042,25.38356,-25.38356,90.30053,-90.30053,143.5425,-143.5425,104.2348,-104.2348,-103.4416,103.4416,-376.3102,376.3102,-103.4602,103.4602,104.1874,-104.1874,143.4547,-143.4547,90.18362,-90.18362,25.31947,-25.31947,-13.88814,13.88814,-24.86751,24.86751,-19.02019,19.02019,-8.109036,8.109036,0.02571315,-0.02571315,0.01232408,-0.01232408,-0.01054665,0.01054665,-0.05468719,0.05468719,-0.1238257,0.1238257,-0.1974896,0.1974896,-0.2118021,0.2118021,-0.05056717,0.05056717,0.4267892,-0.4267892,1.288936,-1.288936,2.361562,-2.361562,3.055284,-3.055284,2.40108,-2.40108,-0.3957993,0.3957993,-4.748603,4.748603,-7.557323,7.557323,-4.748817,4.748817,-0.3959493,0.3959493,2.401702,-2.401702,3.057988,-3.057988,2.368094,-2.368094,1.300252,-1.300252,0.4397203,-0.4397203,-0.04961129,0.04961129,-0.2550263,0.2550263,-0.3393969,0.3393969
35,-0.3466513,0.3466513,-0.9635885,0.9635885,-1.628212,1.628212,-1.765093,1.765093,-0.3255062,0.3255062,3.983229,-3.983229,11.77423,-11.77423,21.1887,-21.1887,25.78354,-25.78354,14.10042,-14.10042,-25.38917,25.38917,-90.31173,90.31173,-143.5569,143.5569,-104.2433,104.2433,103.4602,-103.4602,376.3914,-376.3914,103.6452,-103.6452,-103.8851,103.8851,-143.1192,143.1192,-90.10588,90.10588,-26.1089,26.1089,11.29931,-11.29931,19.53833,-19.53833,10.93476,-10.93476,-0.01209876,0.01209876,-0.01294401,0.01294401,-0.008614757,0.008614757,0.01009809,-0.01009809,0.05311544,-0.05311544,0.1224805,-0.1224805,0.1967045,-0.1967045,0.2114704,-0.2114704,0.05048097,-0.05048097,-0.4267945,0.4267945,-1.288944,1.288944,-2.361572,2.361572,-3.055213,3.055213,-2.40076,2.40076,0.396583,-0.396583,4.749977,-4.749977,7.559008,-7.559008,4.749602,-4.749602,0.3930726,-0.3930726,-2.412752,2.412752,-3.08222,3.08222,-2.406668,2.406668,-1.341384,1.341384,-0.4447673,0.4447673,0.160199,-0.160199,0.601941,-0.601941
36,0.3466513,-0.3466513,0.9635885,-0.9635885,1.628212,-1.628212,1.765093,-1.765093,0.3255062,-0.3255062,-3.983229,3.983229,-11.77423,11.77423,-21.1887,21.1887,-25.78354,25.78354,-14.10042,14.10042,25.38917,-25.38917,90.31173,-90.31173,143.5569,-143.5569,104.2433,-104.2433,-103.4602,103.4602,-376.3914,376.3914,-103.6452,103.6452,103.8851,-103.8851,143.1192,-143.1192,90.10588,-90.10588,26.1089,-26.1089,-11.29931,11.29931,-19.53833,19.53833,-10.93476,10.93476,0.01209876,-0.01209876,0.01294401,-0.01294401,0.008614757,-0.008614757,-0.01009809,0.01009809,-0.05311544,0.05311544,-0.1224805,0.1224805,-0.1967045,0.1967045,-0.2114704,0.2114704,-0.05048097,0.05048097,0.4267945,-0.4267945,1.288944,-1.288944,2.361572,-2.361572,3.055213,-3.055213,2.40076,-2.40076,-0.396583,0.396583,-4.749977,4.749977,-7.559008,7.559008,-4.749602,4.749602,-0.3930726,0.3930726,2.412752,-2.412752,3.08222,-3.08222,2.406668,-2.406668,1.341384,-1.341384,0.4447673,-0.4447673,-0.160199,0.160199,-0.601941,0.601941
37,-0.1206425,0.1206425,-0.4535824,0.4535824,-1.02386,1.02386,-1.650928,1.650928,-1.76769,1.76769,-0.3208263,0.3208263,3.98863,-3.98863,11.77769,-11.77769,21.1887,-21.1887,25.77796,-25.77796,14.08658,-14.08658,-25.41219,25.41219,-90.33766,90.33766,-143.5642,143.5642,-104.1874,104.1874,103.6452,-103.6452,376.7661,-376.7661,104.1948,-104.1948,-103.3757,103.3757,-143.2216,143.2216,-91.84326,91.84326,-30.80848,30.80848,2.645603,-2.645603,7.602193,-7.602193,-0.003182106,0.003182106,-0.008534742,0.008534742,-0.01208653,0.01208653,-0.00886765,0.00886765,0.009634509,-0.009634509,0.05278026,-0.05278026,0.1223125,-0.1223125,0.1966338,-0.1966338,0.2114163,-0.2114163,0.0503919,-0.0503919,-0.4269186,0.4269186,-1.28902,1.28902,-2.361393,2.361393,-3.054435,3.054435,-2.398997,2.398997,0.3994399,-0.3994399,4.753093,-4.753093,7.559624,-7.559624,4.742124,-4.742124,0.3692972,-0.3692972,-2.460429,2.460429,-3.152271,3.152271,-2.473158,2.473158,-1.334163,1.334163,-0.2346589,0.2346589,0.7513661,-0.7513661
38,0.1206425,-0.1206425,0.4535824,-0.4535824,1.02386,-1.02386,1.650928,-1.650928,1.76769,-1.76769,0.3208263,-0.3208263,-3.98863,3.98863,-11.77769,11.77769,-21.1887,21.1887,-25.77796,25.77796,-14.08658,14.08658,25.41219,-25.41219,90.33766,-90.33766,143.5642,-143.5642,104.1874,-104.1874,-103.6452,103.6452,-376.7661,376.7661,-104.1948,104.1948,103.3757,-103.3757,143.2216,-143.2216,91.84326,-91.84326,30.80848,-30.80848,-2.645603,2.645603,-7.602193,7.602193,0.003182106,-0.003182106,0.008534742,-0.008534742,0.01208653,-0.01208653,0.00886765,-0.00886765,-0.009634509,0.009634509,-0.05278026,0.05278026,-0.1223125,0.1223125,-0.1966338,0.1966338,-0.2114163,0.2114163,-0.0503919,0.0503919,0.4269186,-0.4269186,1.28902,-1.28902,2.361393,-2.361393,3.054435,-3.054435,2.398997,-2.398997,-0.3994399,0.3994399,-4.753093,4.753093,-7.559624,7.559624,-4.742124,4.742124,-0.3692972,0.3692972,2.460429,-2.460429,3.152271,-3.152271,2.473158,-2.473158,1.334163,-1.334163,0.2346589,-0.2346589,-0.7513661,0.7513661
39,0.000588662,-0.000588662,-0.1135234,0.1135234,-0.4438424,0.4438424,-1.015712,1.015712,-1.645825,1.645825,-1.764972,1.764972,-0.319439,0.319439,3.98863,-3.98863,11.77423,-11.77423,21.17767,-21.17767,25.75495,-25.75495,14.05154,-14.05154,-25.44635,25.44635,-90.33398,90.33398,-143.4547,143.4547,-103.8851,103.8851,104.1948,-104.1948,377.476,-377.476,104.6804,-104.6804,-103.925,103.925,-145.9819,145.9819,-97.89912,97.89912,-40.21065,40.21065,-8.036621,8.036621,0.0009385031,-0.0009385031,-0.003989496,0.003989496,-0.008926282,0.008926282,-0.01216849,0.01216849,-0.008785416,0.008785416,0.009759309,-0.009759309,0.05287145,-0.05287145,0.1223295,-0.1223295,0.1965559,-0.1965559,0.2112436,-0.2112436,0.05017598,-0.05017598,-0.4270131,0.4270131,-1.288649,1.288649,-2.360034,2.360034,-3.051579,3.051579,-2.394698,2.394698,0.4035486,-0.4035486,4.752499,-4.752499,7.546122,-7.546122,4.705118,-4.705118,0.3015388,-0.3015388,-2.550741,2.550741,-3.223932,3.223932,-2.435772,2.435772,-1.047383,1.047383,0.4609694,-0.4609694
40,-0.000588662,0.000588662,0.1135234,-0.1135234,0.4438424,-0.4438424,1.015712,-1.015712,1.645825,-1.645825,1.764972,-1.764972,0.319439,-0.319439,-3.98863,3.98863,-11.77423,11.77423,-21.17767,21.17767,-25.75495,25.75495,-14.05154,14.05154,25.44635,-25.44635,90.33398,-90.33398,143.4547,-143.4547,103.8851,-103.8851,-104.1948,104.1948,-377.476,377.476,-104.6804,104.6804,103.925,-103.925,145.9819,-145.9819,97.89912,-97.89912,40.21065,-40.21065,8.036621,-8.036621,-0.0009385031,0.0009385031,0.003989496,-0.003989496,0.008926282,-0.008926282,0.01216849,-0.01216849,0.008785416,-0.008785416,-0.009759309,0.009759309,-0.05287145,0.05287145,-0.1223295,0.1223295,-0.1965559,0.1965559,-0.2112436,0.2112436,-0.05017598,0.05017598,0.4270131,-0.4270131,1.288649,-1.288649,2.360034,-2.360034,3.051579,-3.051579,2.394698,-2.394698,-0.4035486,0.4035486,-4.752499,4.752499,-7.546122,7.546122,-4.705118,4.705118,-0.3015388,0.3015388,2.550741,-2.550741,3.223932,-3.223932,2.435772,-2.435772,1.047383,-1.047383,-0.4609694,0.4609694
41,0.0414167,-0.0414167,0.04354537,-0.04354537,-0.08384049,0.08384049,-0.4282596,0.4282596,-1.009623,1.009623,-1.644266,1.644266,-1.764972,1.764972,-0.3208263,0.3208263,3.983229,-3.983229,11.7603,-11.7603,21.15158,-21.15158,25.71986,-25.71986,14.02649,-14.02649,-25.4175,25.4175,-90.18362,90.18362,-143.1192,143.1192,-103.3757,103.3757,104.6804,-104.6804,377.4582,-377.4582,103.4581,-103.4581,-106.861,106.861,-150.0956,150.0956,-100.7276,100.7276,-37.90739,37.90739,0.001965611,-0.001965611,-0.001032494,0.001032494,-0.004648831,0.004648831,-0.008915175,0.008915175,-0.01193002,0.01193002,-0.00855219,0.00855219,0.009896401,-0.009896401,0.05288913,-0.05288913,0.1222278,-0.1222278,0.1963555,-0.1963555,0.2110251,-0.2110251,0.05014727,-0.05014727,-0.4264626,0.4264626,-1.286996,1.286996,-2.356904,2.356904,-3.047402,3.047402,-2.391719,2.391719,0.4003206,-0.4003206,4.735461,-4.735461,7.508026,-7.508026,4.646229,-4.646229,0.2401011,-0.2401011,-2.5709,2.5709,-3.141408,3.141408,-2.208343,2.208343,-0.7094309,0.7094309
42,-0.0414167,0.0414167,-0.04354537,0.04354537,0.08384049,-0.08384049,0.4282596,-0.4282596,1.009623,-1.009623,1.644266,-1.644266,1.764972,-1.764972,0.3208263,-0.3208263,-3.983229,3.983229,-11.7603,11.7603,-21.15158,21.15158,-25.71986,25.71986,-14.02649,14.02649,25.4175,-25.4175,90.18362,-90.18362,143.1192,-143.1192,103.3757,-103.3757,-104.6804,104.6804,-377.4582,377.4582,-103.4581,103.4581,106.861,-106.861,150.0956,-150.0956,100.7276,-100.7276,37.90739,-37.90739,-0.001965611,0.001965611,0.001032494,-0.001032494,0.004648831,-0.004648831,0.008915175,-0.008915175,0.01193002,-0.01193002,0.00855219,-0.00855219,-0.009896401,0.009896401,-0.05288913,0.05288913,-0.1222278,0.1222278,-0.1963555,0.1963555,-0.2110251,0.2110251,-0.05014727,0.05014727,0.4264626,-0.4264626,1.286996,-1.286996,2.356904,-2.356904,3.047402,-3.047402,2.391719,-2.391719,-0.4003206,0.4003206,-4.735461,4.735461,-7.508026,7.508026,-4.646229,4.646229,-0.2401011,0.2401011,2.5709,-2.5709,3.141408,-3.141408,2.208343,-2.208343,0.7094309,-0.7094309
43,0.03999898,-0.03999898,0.08074313,-0.08074313,0.06911543,-0.06911543,-0.07148414,0.07148414,-0.4242907,0.4242907,-1.009623,1.009623,-1.645825,1.645825,-1.76769,1.76769,-0.3255062,0.3255062,3.976086,-3.976086,11.75288,-11.75288,21.15168,-21.15168,25.74217,-25.74217,14.08735,-14.08735,-25.31947,25.31947,-90.10588,90.10588,-143.2216,143.2216,-103.925,103.925,103.4581,-103.4581,375.835,-375.835,103.0579,-103.0579,-102.107,102.107,-134.1051,134.1051,-69.21206,69.21206,0.001592976,-0.001592976,0.0003241886,-0.0003241886,-0.001541668,0.001541668,-0.004612786,0.004612786,-0.008715598,0.008715598,-0.01175136,0.01175136,-0.008453683,0.008453683,0.009914749,-0.009914749,0.0528506,-0.0528506,0.122173,-0.122173,0.1963542,-0.1963542,0.2111839,-0.2111839,0.05057704,-0.05057704,-0.4257634,0.4257634,-1.28636,1.28636,-2.35724,2.35724,-3.050174,3.050174,-2.398087,2.398087,0.3918859,-0.3918859,4.733158,-4.733158,7.530099,-7.530099,4.716908,-4.716908,0.3653605,-0.3653605,-2.462024,2.462024,-3.287607,3.287607,-3.080053,3.080053
44,-0.03999898,0.03999898,-0.08074313,0.08074313,-0.06911543,0.06911543,0.07148414,-0.07148414,0.4242907,-0.4242907,1.009623,-1.009623,1.645825,-1.645825,1.76769,-1.76769,0.3255062,-0.3255062,-3.976086,3.976086,-11.75288,11.75288,-21.15168,21.15168,-25.74217,25.74217,-14.08735,14.08735,25.31947,-25.31947,90.10588,-90.10588,143.2216,-143.2216,103.925,-103.925,-103.4581,103.4581,-375.835,375.835,-103.0579,103.0579,102.107,-102.107,134.1051,-134.1051,69.21206,-69.21206,-0.001592976,0.001592976,-0.0003241886,0.0003241886,0.001541668,-0.001541668,0.004612786,-0.004612786,0.008715598,-0.008715598,0.01175136,-0.01175136,0.008453683,-0.008453683,-0.009914749,0.009914749,-0.0528506,0.0528506,-0.122173,0.122173,-0.1963542,0.1963542,-0.2111839,0.2111839,-0.05057704,0.05057704,0.4257634,-0.4257634,1.28636,-1.28636,2.35724,-2.35724,3.050174,-3.050174,2.398087,-2.398087,-0.3918859,0.3918859,-4.733158,4.733158,-7.530099,7.530099,-4.716908,4.716908,-0.3653605,0.3653605,2.462024,-2.462024,3.287607,-3.287607,3.080053,-3.080053
45,0.02497114,-0.02497114,0.06389702,-0.06389702,0.09560295,-0.09560295,0.07527711,-0.07527711,-0.07148414,0.07148414,-0.4282596,0.4282596,-1.015712,1.015712,-1.650928,1.650928,-1.765093,1.765093,-0.3031707,0.3031707,4.033829,-4.033829,11.85558,-11.85558,21.27947,-21.27947,25.80685,-25.80685,13.88814,-13.88814,-26.1089,26.1089,-91.84326,91.84326,-145.9819,145.9819,-106.861,106.861,103.0579,-103.0579,383.4276,-383.4276,126.6891,-126.6891,-54.75773,54.75773,-63.78224,63.78224,0.0008961196,-0.0008961196,0.0006549342,-0.0006549342,4.100175e-5,-4.100175e-5,-0.001526729,0.001526729,-0.004521535,0.004521535,-0.008640012,0.008640012,-0.01169144,0.01169144,-0.008350181,0.008350181,0.01015272,-0.01015272,0.05329922,-0.05329922,0.1227935,-0.1227935,0.1968132,-0.1968132,0.2106195,-0.2106195,0.04745613,-0.04745613,-0.4333483,0.4333483,-1.299375,1.299375,-2.372711,2.372711,-3.056316,3.056316,-2.368967,2.368967,0.4974704,-0.4974704,4.959035,-4.959035,7.882242,-7.882242,5.081983,-5.081983,0.3906217,-0.3906217,-3.483365,3.483365,-6.405267,6.405267
46,-0.02497114,0.02497114,-0.06389702,0.06389702,-0.09560295,0.09560295,-0.07527711,0.07527711,0.07148414,-0.07148414,0.4282596,-0.4282596,1.015712,-1.015712,1.650928,-1.650928,1.765093,-1.765093,0.3031707,-0.3031707,-4.033829,4.033829,-11.85558,11.85558,-21.27947,21.27947,-25.80685,25.80685,-13.88814,13.88814,26.1089,-26.1089,91.84326,-91.84326,145.9819,-145.9819,106.861,-106.861,-103.0579,103.0579,-383.4276,383.4276,-126.6891,126.6891,54.75773,-54.75773,63.78224,-63.78224,-0.0008961196,0.0008961196,-0.0006549342,0.0006549342,-4.100175e-5,4.100175e-5,0.001526729,-0.001526729,0.004521535,-0.004521535,0.008640012,-0.008640012,0.01169144,-0.01169144,0.008350181,-0.008350181,-0.01015272,0.01015272,-0.05329922,0.05329922,-0.1227935,0.1227935,-0.1968132,0.1968132,-0.2106195,0.2106195,-0.04745613,0.04745613,0.4333483,-0.4333483,1.299375,-1.299375,2.372711,-2.372711,3.056316,-3.056316,2.368967,-2.368967,-0.4974704,0.4974704,-4.959035,4.959035,-7.882242,7.882242,-5.081983,5.081983,-0.3906217,0.3906217,3.483365,-3.483365,6.405267,-6.405267
47,0.01110561,-0.01110561,0.03535111,-0.03535111,0.0695646,-0.0695646,0.09560295,-0.09560295,0.06911543,-0.06911543,-0.08384049,0.08384049,-0.4438424,0.4438424,-1.02386,1.02386,-1.628212,1.628212,-1.674666,1.674666,-0.1076931,0.1076931,4.333455,-4.333455,12.14749,-12.14749,21.24639,-21.24639,24.86751,-24.86751,11.29931,-11.29931,-30.80848,30.80848,-97.89912,97.89912,-150.0956,150.0956,-102.107,102.107,126.6891,-126.6891,435.0849,-435.0849,206.6036,-206.6036,35.59149,-35.59149,0.0003534987,-0.0003534987,0.0005230018,-0.0005230018,0.0005267302,-0.0005267302,2.768514e-6,-2.768514e-6,-0.001559592,0.001559592,-0.004549028,0.004549028,-0.008570159,0.008570159,-0.01133979,0.01133979,-0.007484141,0.007484141,0.01165479,-0.01165479,0.05509821,-0.05509821,0.1235396,-0.1235396,0.1935885,-0.1935885,0.1989514,-0.1989514,0.0229874,-0.0229874,-0.4701238,0.4701238,-1.334435,1.334435,-2.367413,2.367413,-2.940508,2.940508,-2.052252,2.052252,1.076497,-1.076497,5.72941,-5.72941,8.49122,-8.49122,4.758468,-4.758468,-2.05828,2.05828,-9.406306,9.406306
48,-0.01110561,0.01110561,-0.03535111,0.03535111,-0.0695646,0.0695646,-0.09560295,0.09560295,-0.06911543,0.06911543,0.08384049,-0.08384049,0.4438424,-0.4438424,1.02386,-1.02386,1.628212,-1.628212,1.674666,-1.674666,0.1076931,-0.1076931,-4.333455,4.333455,-12.14749,12.14749,-21.24639,21.24639,-24.86751,24.86751,-11.29931,11.29931,30.80848,-30.80848,97.89912,-97.89912,150.0956,-150.0956,102.107,-102.107,-126.6891,126.6891,-435.0849,435.0849,-206.6036,206.6036,-35.59149,35.59149,-0.0003534987,0.0003534987,-0.0005230018,0.0005230018,-0.0005267302,0.0005267302,-2.768514e-6,2.768514e-6,0.001559592,-0.001559592,0.004549028,-0.004549028,0.008570159,-0.008570159,0.01133979,-0.01133979,0.007484141,-0.007484141,-0.01165479,0.01165479,-0.05509821,0.05509821,-0.1235396,0.1235396,-0.1935885,0.1935885,-0.1989514,0.1989514,-0.0229874,0.0229874,0.4701238,-0.4701238,1.334435,-1.334435,2.367413,-2.367413,2.940508,-2.940508,2.052252,-2.052252,-1.076497,1.076497,-5.72941,5.72941,-8.49122,8.49122,-4.758468,4.758468,2.05828,-2.05828,9.406306,-9.406306
49,0.003016509,-0.003016509,0.01381236,-0.01381236,0.03535111,-0.03535111,0.06389702,-0.06389702,0.08074313,-0.08074313,0.04354537,-0.04354537,-0.1135234,0.1135234,-0.4535824,0.4535824,-0.9635885,0.9635885,-1.424911,1.424911,-1.266091,1.266091,0.4711505,-0.4711505,4.804377,-4.804377,11.82867,-11.82867,19.02019,-19.02019,19.53833,-19.53833,2.645603,-2.645603,-40.21065,40.21065,-100.7276,100.7276,-134.1051,134.1051,-54.75773,54.75773,206.6036,-206.6036,522.5219,-522.5219,249.1451,-249.1451,7.082084e-5,-7.082084e-5,0.0002833463,-0.0002833463,0.000450844,-0.000450844,0.0004121631,-0.0004121631,-0.0001542079,0.0001542079,-0.001674377,0.001674377,-0.004399808,0.004399808,-0.007775246,0.007775246,-0.009456107,0.009456107,-0.004366293,0.004366293,0.01510712,-0.01510712,0.05585033,-0.05585033,0.1154926,-0.1154926,0.168102,-0.168102,0.1489959,-0.1489959,-0.04667812,0.04667812,-0.5262687,0.5262687,-1.29751,1.29751,-2.108243,2.108243,-2.318747,2.318747,-1.025678,1.025678,2.269192,-2.269192,6.381437,-6.381437,7.409686,-7.409686,0.6381914,-0.6381914,-9.85232,9.85232
50,-0.003016509,0.003016509,-0.01381236,0.01381236,-0.03535111,0.03535111,-0.06389702,0.06389702,-0.08074313,0.08074313,-0.04354537,0.04354537,0.1135234,-0.1135234,0.4535824,-0.4535824,0.9635885,-0.9635885,1.424911,-1.424911,1.266091,-1.266091,-0.4711505,0.4711505,-4.804377,4.804377,-11.82867,11.82867,-19.02019,19.02019,-19.53833,19.53833,-2.645603,2.645603,40.21065,-40.21065,100.7276,-100.7276,134.1051,-134.1051,54.75773,-54.75773,-206.6036,206.6036,-522.5219,522.5219,-249.1451,249.1451,-7.082084e-5,7.082084e-5,-0.0002833463,0.0002833463,-0.000450844,0.000450844,-0.0004121631,0.0004121631,0.0001542079,-0.0001542079,0.001674377,-0.001674377,0.004399808,-0.004399808,0.007775246,-0.007775246,0.009456107,-0.009456107,0.004366293,-0.004366293,-0.01510712,0.01510712,-0.05585033,0.05585033,-0.1154926,0.1154926,-0.168102,0.168102,-0.1489959,0.1489959,0.04667812,-0.04667812,0.5262687,-0.5262687,1.29751,-1.29751,2.108243,-2.108243,2.318747,-2.318747,1.025678,-1.025678,-2.269192,2.269192,-6.381437,6.381437,-7.409686,7.409686,-0.6381914,0.6381914,9.85232,-9.85232
